"idx_epoch : 0, loss_pre : 312.92559814453125, loss_aft : 312.048583984375, dif : -0.87701416015625"
74,2,-0.01,75,False
65,0,-0.01,64,False
76,3,-0.01,67,False
67,0,-0.01,66,False
76,1,-100,85,True
75,2,-0.01,76,False
76,0,-0.01,75,False
74,3,-0.01,65,False
76,3,-0.01,67,False
85,3,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
75,0,-0.01,74,False
69,1,-0.01,78,False
63,0,-100,62,True
85,3,-0.01,76,False
76,0,-0.01,75,False
66,2,-0.01,67,False
75,2,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
74,2,-0.01,75,False
73,0,-0.01,72,False
77,0,-0.01,76,False
85,3,-0.01,76,False
68,2,-0.01,69,False
73,0,-0.01,72,False
75,0,-0.01,74,False
77,1,-100,86,True
75,1,-100,84,True
68,1,-0.01,77,False
75,0,-0.01,74,False
85,3,-0.01,76,False
85,3,-0.01,76,False
75,0,-0.01,74,False
76,2,-0.01,77,False
67,0,-0.01,66,False
74,0,-0.01,73,False
85,3,-0.01,76,False
76,3,-0.01,67,False
77,0,-0.01,76,False
75,2,-0.01,76,False
78,1,-100,87,True
76,0,-0.01,75,False
77,0,-0.01,76,False
85,3,-0.01,76,False
73,2,-0.01,74,False
76,0,-0.01,75,False
77,0,-0.01,76,False
76,2,-0.01,77,False
64,2,-0.01,65,False
85,3,-0.01,76,False
76,2,-0.01,77,False
85,3,-0.01,76,False
66,0,-0.01,65,False
68,3,-0.01,59,False
74,0,-0.01,73,False
73,0,-0.01,72,False
67,1,-0.01,76,False
75,0,-0.01,74,False
55,0,-0.01,54,False
76,2,-0.01,77,False
76,1,-100,85,True
67,3,-100,58,True
76,0,-0.01,75,False
85,3,-0.01,76,False
85,3,-0.01,76,False
68,2,-0.01,69,False
85,3,-0.01,76,False
85,3,-0.01,76,False
76,3,-0.01,67,False
73,0,-0.01,72,False
85,3,-0.01,76,False
77,3,-0.01,68,False
65,3,-100,56,True
77,3,-0.01,68,False
76,1,-100,85,True
85,3,-0.01,76,False
76,0,-0.01,75,False
76,2,-0.01,77,False
85,3,-0.01,76,False
76,3,-0.01,67,False
85,3,-0.01,76,False
76,0,-0.01,75,False
57,0,-100,56,True
76,0,-0.01,75,False
65,2,-0.01,66,False
59,3,-0.01,50,False
75,1,-100,84,True
77,0,-0.01,76,False
63,1,-0.01,72,False
70,3,-0.01,61,False
54,0,-100,53,True
66,0,-0.01,65,False
69,1,-0.01,78,False
76,3,-0.01,67,False
66,2,-0.01,67,False
76,2,-0.01,77,False
85,3,-0.01,76,False
76,3,-0.01,67,False
64,0,-0.01,63,False
85,3,-0.01,76,False
73,3,-0.01,64,False
57,3,-0.01,48,False
78,2,-0.01,79,False
85,3,-0.01,76,False
85,3,-0.01,76,False
67,2,-0.01,68,False
65,1,-0.01,74,False
76,3,-0.01,67,False
75,1,-100,84,True
85,3,-0.01,76,False
66,3,-0.01,57,False
85,3,-0.01,76,False
77,0,-0.01,76,False
85,3,-0.01,76,False
75,0,-0.01,74,False
66,3,-0.01,57,False
85,3,-0.01,76,False
77,1,-100,86,True
76,0,-0.01,75,False
73,1,-100,82,True
74,3,-0.01,65,False
76,2,-0.01,77,False
85,3,-0.01,76,False
64,0,-0.01,63,False
85,3,-0.01,76,False
74,1,-100,83,True

"idx_epoch : 1, loss_pre : 351.14898681640625, loss_aft : 342.2833251953125, dif : -8.86566162109375"
55,0,-0.01,54,False
70,3,-0.01,61,False
76,2,-0.01,77,False
66,0,-0.01,65,False
76,0,-0.01,75,False
76,3,-0.01,67,False
66,2,-0.01,67,False
76,2,-0.01,77,False
77,2,-0.01,78,False
76,3,-0.01,67,False
76,3,-0.01,67,False
75,2,-0.01,76,False
73,0,-0.01,72,False
76,0,-0.01,75,False
65,3,-100,56,True
75,1,-100,84,True
85,3,-0.01,76,False
76,3,-0.01,67,False
77,0,-0.01,76,False
67,1,-0.01,76,False
76,2,-0.01,77,False
76,2,-0.01,77,False
75,1,-100,84,True
67,2,-0.01,68,False
78,1,-100,87,True
76,0,-0.01,75,False
85,3,-0.01,76,False
75,3,-0.01,66,False
68,2,-0.01,69,False
62,3,-100,53,True
85,3,-0.01,76,False
63,3,-0.01,54,False
76,0,-0.01,75,False
67,3,-100,58,True
76,0,-0.01,75,False
76,0,-0.01,75,False
76,0,-0.01,75,False
66,2,-0.01,67,False
77,0,-0.01,76,False
85,3,-0.01,76,False
66,0,-0.01,65,False
76,0,-0.01,75,False
85,3,-0.01,76,False
74,3,-0.01,65,False
57,1,-0.01,66,False
76,0,-0.01,75,False
85,3,-0.01,76,False
64,3,-0.01,55,False
75,1,-100,84,True
85,3,-0.01,76,False
74,3,-0.01,65,False
67,0,-0.01,66,False
85,3,-0.01,76,False
85,3,-0.01,76,False
69,2,-0.01,70,False
67,3,-100,58,True
85,3,-0.01,76,False
75,0,-0.01,74,False
67,0,-0.01,66,False
67,0,-0.01,66,False
76,0,-0.01,75,False
75,2,-0.01,76,False
66,2,-0.01,67,False
64,0,-0.01,63,False
76,1,-100,85,True
76,0,-0.01,75,False
85,3,-0.01,76,False
73,2,-0.01,74,False
66,0,-0.01,65,False
85,3,-0.01,76,False
78,3,-0.01,69,False
71,0,-0.01,70,False
78,2,-0.01,79,False
85,3,-0.01,76,False
66,1,-0.01,75,False
79,3,-0.01,70,False
74,0,-0.01,73,False
74,3,-0.01,65,False
85,3,-0.01,76,False
75,3,-0.01,66,False
76,3,-0.01,67,False
85,3,-0.01,76,False
85,3,-0.01,76,False
75,3,-0.01,66,False
74,0,-0.01,73,False
75,3,-0.01,66,False
67,1,-0.01,76,False
67,1,-0.01,76,False
85,3,-0.01,76,False
64,3,-0.01,55,False
76,0,-0.01,75,False
77,0,-0.01,76,False
75,1,-100,84,True
74,0,-0.01,73,False
85,3,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
75,2,-0.01,76,False
76,1,-100,85,True
66,0,-0.01,65,False
76,1,-100,85,True
76,1,-100,85,True
64,2,-0.01,65,False
67,0,-0.01,66,False
76,0,-0.01,75,False
85,3,-0.01,76,False
74,1,-100,83,True
85,3,-0.01,76,False
76,0,-0.01,75,False
77,0,-0.01,76,False
48,2,-100,49,True
85,3,-0.01,76,False
76,1,-100,85,True
68,2,-0.01,69,False
72,3,-0.01,63,False
67,0,-0.01,66,False
75,2,-0.01,76,False
76,1,-100,85,True
76,0,-0.01,75,False
85,3,-0.01,76,False
85,3,-0.01,76,False
76,2,-0.01,77,False
63,3,-0.01,54,False
64,3,-0.01,55,False
73,2,-0.01,74,False
75,0,-0.01,74,False
85,3,-0.01,76,False
57,0,-100,56,True

"idx_epoch : 2, loss_pre : 512.949462890625, loss_aft : 492.61419677734375, dif : -20.33526611328125"
57,0,-100,56,True
57,0,-100,56,True
67,3,-100,58,True
68,0,-0.01,67,False
76,2,-0.01,77,False
74,2,-0.01,75,False
67,2,-0.01,68,False
76,1,-100,85,True
67,1,-0.01,76,False
63,1,-0.01,72,False
76,0,-0.01,75,False
76,0,-0.01,75,False
85,3,-0.01,76,False
76,0,-0.01,75,False
73,0,-0.01,72,False
66,3,-0.01,57,False
66,0,-0.01,65,False
85,3,-0.01,76,False
76,0,-0.01,75,False
76,2,-0.01,77,False
68,2,-0.01,69,False
85,3,-0.01,76,False
69,0,-0.01,68,False
78,2,-0.01,79,False
66,3,-0.01,57,False
66,3,-0.01,57,False
75,3,-0.01,66,False
75,2,-0.01,76,False
76,0,-0.01,75,False
76,2,-0.01,77,False
77,2,-0.01,78,False
76,0,-0.01,75,False
76,3,-0.01,67,False
76,0,-0.01,75,False
57,0,-100,56,True
77,1,-100,86,True
59,2,-100,60,True
75,1,-100,84,True
77,0,-0.01,76,False
67,0,-0.01,66,False
76,2,-0.01,77,False
74,0,-0.01,73,False
85,3,-0.01,76,False
85,3,-0.01,76,False
68,0,-0.01,67,False
77,0,-0.01,76,False
85,3,-0.01,76,False
69,2,-0.01,70,False
85,3,-0.01,76,False
75,3,-0.01,66,False
76,3,-0.01,67,False
69,1,-0.01,78,False
68,3,-0.01,59,False
73,2,-0.01,74,False
75,2,-0.01,76,False
85,3,-0.01,76,False
62,1,-0.01,71,False
76,3,-0.01,67,False
85,3,-0.01,76,False
76,0,-0.01,75,False
76,1,-100,85,True
76,2,-0.01,77,False
64,2,-0.01,65,False
50,2,-100,51,True
76,0,-0.01,75,False
76,2,-0.01,77,False
68,1,-0.01,77,False
85,3,-0.01,76,False
69,1,-0.01,78,False
67,3,-100,58,True
76,3,-0.01,67,False
76,0,-0.01,75,False
77,0,-0.01,76,False
85,3,-0.01,76,False
76,1,-100,85,True
76,3,-0.01,67,False
55,1,-0.01,64,False
76,2,-0.01,77,False
75,0,-0.01,74,False
76,1,-100,85,True
85,3,-0.01,76,False
85,3,-0.01,76,False
76,1,-100,85,True
76,3,-0.01,67,False
65,0,-0.01,64,False
67,3,-100,58,True
85,3,-0.01,76,False
75,1,-100,84,True
73,1,-100,82,True
76,1,-100,85,True
65,0,-0.01,64,False
66,3,-0.01,57,False
85,3,-0.01,76,False
75,1,-100,84,True
67,3,-100,58,True
76,2,-0.01,77,False
67,3,-100,58,True
76,2,-0.01,77,False
76,2,-0.01,77,False
66,0,-0.01,65,False
74,0,-0.01,73,False
77,0,-0.01,76,False
63,0,-100,62,True
85,3,-0.01,76,False
85,3,-0.01,76,False
76,0,-0.01,75,False
76,3,-0.01,67,False
76,1,-100,85,True
75,1,-100,84,True
67,0,-0.01,66,False
85,3,-0.01,76,False
75,3,-0.01,66,False
76,1,-100,85,True
67,1,-0.01,76,False
67,1,-0.01,76,False
77,2,-0.01,78,False
76,3,-0.01,67,False
67,2,-0.01,68,False
76,0,-0.01,75,False
67,0,-0.01,66,False
85,3,-0.01,76,False
67,0,-0.01,66,False
57,2,-100,58,True
66,3,-0.01,57,False
67,3,-100,58,True
77,0,-0.01,76,False
67,2,-0.01,68,False
75,0,-0.01,74,False

"idx_epoch : 3, loss_pre : 236.88821411132812, loss_aft : 227.27273559570312, dif : -9.615478515625"
65,1,-0.01,74,False
76,0,-0.01,75,False
75,1,-100,84,True
75,1,-100,84,True
76,3,-0.01,67,False
75,1,-100,84,True
85,3,-0.01,76,False
76,2,-0.01,77,False
65,1,-0.01,74,False
76,2,-0.01,77,False
85,3,-0.01,76,False
85,3,-0.01,76,False
68,1,-0.01,77,False
78,0,-0.01,77,False
75,0,-0.01,74,False
76,2,-0.01,77,False
67,2,-0.01,68,False
85,3,-0.01,76,False
75,0,-0.01,74,False
65,0,-0.01,64,False
67,0,-0.01,66,False
75,3,-0.01,66,False
67,3,-100,58,True
69,3,-100,60,True
85,3,-0.01,76,False
67,0,-0.01,66,False
68,0,-0.01,67,False
66,2,-0.01,67,False
85,3,-0.01,76,False
85,3,-0.01,76,False
65,0,-0.01,64,False
77,0,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
77,0,-0.01,76,False
67,1,-0.01,76,False
76,1,-100,85,True
76,0,-0.01,75,False
77,3,-0.01,68,False
73,2,-0.01,74,False
66,1,-0.01,75,False
78,2,-0.01,79,False
66,3,-0.01,57,False
85,3,-0.01,76,False
66,0,-0.01,65,False
76,2,-0.01,77,False
67,2,-0.01,68,False
76,3,-0.01,67,False
76,2,-0.01,77,False
85,3,-0.01,76,False
65,0,-0.01,64,False
66,0,-0.01,65,False
74,3,-0.01,65,False
76,2,-0.01,77,False
69,0,-0.01,68,False
76,1,-100,85,True
66,2,-0.01,67,False
77,0,-0.01,76,False
70,0,-0.01,69,False
68,0,-0.01,67,False
73,2,-0.01,74,False
77,1,-100,86,True
76,2,-0.01,77,False
76,0,-0.01,75,False
76,1,-100,85,True
77,3,-0.01,68,False
66,3,-0.01,57,False
76,3,-0.01,67,False
67,0,-0.01,66,False
76,0,-0.01,75,False
75,0,-0.01,74,False
85,3,-0.01,76,False
69,3,-100,60,True
76,0,-0.01,75,False
85,3,-0.01,76,False
75,0,-0.01,74,False
76,0,-0.01,75,False
85,3,-0.01,76,False
76,2,-0.01,77,False
75,2,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
66,2,-0.01,67,False
68,0,-0.01,67,False
76,2,-0.01,77,False
75,1,-100,84,True
85,3,-0.01,76,False
76,1,-100,85,True
76,0,-0.01,75,False
85,3,-0.01,76,False
75,0,-0.01,74,False
76,3,-0.01,67,False
76,0,-0.01,75,False
66,2,-0.01,67,False
85,3,-0.01,76,False
76,0,-0.01,75,False
77,3,-0.01,68,False
67,0,-0.01,66,False
75,3,-0.01,66,False
67,0,-0.01,66,False
74,3,-0.01,65,False
67,0,-0.01,66,False
67,0,-0.01,66,False
66,3,-0.01,57,False
66,0,-0.01,65,False
76,0,-0.01,75,False
75,3,-0.01,66,False
76,2,-0.01,77,False
77,0,-0.01,76,False
75,0,-0.01,74,False
76,0,-0.01,75,False
70,0,-0.01,69,False
85,3,-0.01,76,False
76,3,-0.01,67,False
76,0,-0.01,75,False
75,0,-0.01,74,False
67,0,-0.01,66,False
76,1,-100,85,True
76,2,-0.01,77,False
76,3,-0.01,67,False
65,0,-0.01,64,False
66,0,-0.01,65,False
76,2,-0.01,77,False
75,0,-0.01,74,False
76,2,-0.01,77,False
85,3,-0.01,76,False
68,0,-0.01,67,False
66,2,-0.01,67,False

"idx_epoch : 4, loss_pre : 380.9206237792969, loss_aft : 367.2774353027344, dif : -13.6431884765625"
76,0,-0.01,75,False
85,3,-0.01,76,False
75,3,-0.01,66,False
76,2,-0.01,77,False
72,3,-0.01,63,False
57,0,-100,56,True
64,0,-0.01,63,False
76,1,-100,85,True
66,3,-0.01,57,False
74,1,-100,83,True
74,2,-0.01,75,False
76,0,-0.01,75,False
76,0,-0.01,75,False
85,3,-0.01,76,False
75,2,-0.01,76,False
64,2,-0.01,65,False
67,1,-0.01,76,False
76,2,-0.01,77,False
85,3,-0.01,76,False
77,2,-0.01,78,False
76,2,-0.01,77,False
77,0,-0.01,76,False
77,2,-0.01,78,False
77,1,-100,86,True
65,3,-100,56,True
64,3,-0.01,55,False
85,3,-0.01,76,False
75,2,-0.01,76,False
76,1,-100,85,True
75,3,-0.01,66,False
76,3,-0.01,67,False
63,3,-0.01,54,False
76,3,-0.01,67,False
77,2,-0.01,78,False
75,1,-100,84,True
75,1,-100,84,True
77,0,-0.01,76,False
73,0,-0.01,72,False
77,0,-0.01,76,False
77,0,-0.01,76,False
64,0,-0.01,63,False
66,0,-0.01,65,False
65,3,-100,56,True
69,0,-0.01,68,False
85,3,-0.01,76,False
48,0,-100,47,True
79,2,-0.01,80,False
75,0,-0.01,74,False
57,3,-0.01,48,False
76,3,-0.01,67,False
85,3,-0.01,76,False
67,3,-100,58,True
69,0,-0.01,68,False
68,2,-0.01,69,False
75,0,-0.01,74,False
78,0,-0.01,77,False
72,1,-100,81,True
76,0,-0.01,75,False
75,0,-0.01,74,False
75,0,-0.01,74,False
77,0,-0.01,76,False
63,3,-0.01,54,False
76,0,-0.01,75,False
76,2,-0.01,77,False
57,0,-100,56,True
69,1,-0.01,78,False
70,2,-0.01,71,False
67,0,-0.01,66,False
78,1,-100,87,True
70,1,-0.01,79,False
67,0,-0.01,66,False
76,0,-0.01,75,False
85,3,-0.01,76,False
74,2,-0.01,75,False
64,2,-0.01,65,False
75,0,-0.01,74,False
64,2,-0.01,65,False
76,2,-0.01,77,False
85,3,-0.01,76,False
67,0,-0.01,66,False
74,2,-0.01,75,False
73,0,-0.01,72,False
66,2,-0.01,67,False
70,0,-0.01,69,False
85,3,-0.01,76,False
75,2,-0.01,76,False
74,3,-0.01,65,False
85,3,-0.01,76,False
72,0,-100,71,True
70,1,-0.01,79,False
68,1,-0.01,77,False
85,3,-0.01,76,False
66,3,-0.01,57,False
85,3,-0.01,76,False
76,0,-0.01,75,False
85,3,-0.01,76,False
73,1,-100,82,True
75,0,-0.01,74,False
54,3,-100,45,True
76,0,-0.01,75,False
76,1,-100,85,True
76,0,-0.01,75,False
57,0,-100,56,True
54,1,-0.01,63,False
72,2,-0.01,73,False
65,1,-0.01,74,False
67,0,-0.01,66,False
75,0,-0.01,74,False
75,2,-0.01,76,False
64,0,-0.01,63,False
65,0,-0.01,64,False
68,2,-0.01,69,False
78,3,-0.01,69,False
76,0,-0.01,75,False
76,1,-100,85,True
65,0,-0.01,64,False
70,2,-0.01,71,False
85,3,-0.01,76,False
66,2,-0.01,67,False
66,3,-0.01,57,False
64,2,-0.01,65,False
69,1,-0.01,78,False
76,1,-100,85,True
66,2,-0.01,67,False
66,3,-0.01,57,False
69,1,-0.01,78,False
76,0,-0.01,75,False
76,1,-100,85,True

"idx_epoch : 5, loss_pre : 253.8474578857422, loss_aft : 250.12893676757812, dif : -3.7185211181640625"
85,3,-0.01,76,False
67,1,-0.01,76,False
74,2,-0.01,75,False
74,3,-0.01,65,False
85,3,-0.01,76,False
75,0,-0.01,74,False
76,2,-0.01,77,False
76,0,-0.01,75,False
85,3,-0.01,76,False
76,3,-0.01,67,False
75,2,-0.01,76,False
76,2,-0.01,77,False
67,2,-0.01,68,False
85,3,-0.01,76,False
68,2,-0.01,69,False
76,3,-0.01,67,False
75,0,-0.01,74,False
85,3,-0.01,76,False
76,3,-0.01,67,False
66,3,-0.01,57,False
74,3,-0.01,65,False
77,0,-0.01,76,False
71,1,-0.01,80,False
63,0,-100,62,True
75,2,-0.01,76,False
68,2,-0.01,69,False
78,0,-0.01,77,False
76,0,-0.01,75,False
76,2,-0.01,77,False
76,0,-0.01,75,False
67,3,-100,58,True
76,0,-0.01,75,False
68,0,-0.01,67,False
67,2,-0.01,68,False
77,3,-0.01,68,False
77,0,-0.01,76,False
85,3,-0.01,76,False
76,2,-0.01,77,False
75,3,-0.01,66,False
85,3,-0.01,76,False
67,0,-0.01,66,False
78,3,-0.01,69,False
76,2,-0.01,77,False
75,1,-100,84,True
76,3,-0.01,67,False
73,2,-0.01,74,False
79,3,-0.01,70,False
65,0,-0.01,64,False
78,2,-0.01,79,False
75,0,-0.01,74,False
68,0,-0.01,67,False
73,0,-0.01,72,False
76,3,-0.01,67,False
66,3,-0.01,57,False
67,0,-0.01,66,False
65,0,-0.01,64,False
73,1,-100,82,True
76,0,-0.01,75,False
67,3,-100,58,True
72,0,-100,71,True
67,3,-100,58,True
85,3,-0.01,76,False
74,1,-100,83,True
67,3,-100,58,True
74,0,-0.01,73,False
67,1,-0.01,76,False
75,2,-0.01,76,False
68,3,-0.01,59,False
75,2,-0.01,76,False
67,1,-0.01,76,False
76,0,-0.01,75,False
73,0,-0.01,72,False
76,2,-0.01,77,False
71,0,-0.01,70,False
55,0,-0.01,54,False
66,0,-0.01,65,False
72,0,-100,71,True
68,0,-0.01,67,False
74,0,-0.01,73,False
66,0,-0.01,65,False
74,3,-0.01,65,False
85,3,-0.01,76,False
74,0,-0.01,73,False
85,3,-0.01,76,False
64,3,-0.01,55,False
75,0,-0.01,74,False
85,3,-0.01,76,False
76,0,-0.01,75,False
76,0,-0.01,75,False
68,1,-0.01,77,False
76,2,-0.01,77,False
68,2,-0.01,69,False
85,3,-0.01,76,False
85,3,-0.01,76,False
65,3,-100,56,True
63,0,-100,62,True
77,2,-0.01,78,False
