"loss_pre : 1355.76904296875, loss_aft : 271.9805908203125, dif : -1083.7884521484375"
1.7584866,15.069806,1.539545,4.027347
1.5747051,13.491921,1.3783758,3.606421
1.8553336,15.89523,1.6246451,4.2480984
1.6971921,14.537344,1.4843496,3.886776
1.7507528,14.994362,1.5318661,4.0086303
1.7804883,15.249023,1.556222,4.076635
1.5715195,13.458352,1.3739593,3.5963895
1.8481494,15.833896,1.6190761,4.2303224
2.2595687,19.353344,1.9783115,5.1722383
1.535051,13.141598,1.3398004,3.5139437
1.6061674,13.754401,1.40397,3.677341
2.10437,18.02579,1.8408132,4.8181486
1.8083744,15.502034,1.5825777,4.144681
1.967668,16.85714,1.723836,4.5048594
1.9035964,16.298586,1.66571,4.355571
1.8609573,15.937421,1.6304476,4.2588744
2.0346382,17.431889,1.7815044,4.6599336
1.4836638,12.709509,1.2989786,3.395471
1.9710783,16.888866,1.7253342,4.513586
1.7056344,14.611031,1.492668,3.9041615
1.4700619,12.607136,1.2860237,3.3685532
1.9972135,17.108353,1.74923,4.572617
1.9402953,16.621576,1.698699,4.4421268
1.4330724,12.280647,1.2541184,3.2805533
2.0649645,17.688942,1.8075175,4.727699
1.60599,13.753741,1.405068,3.6746035
1.9838911,16.993956,1.7380618,4.5418468
1.8939601,16.224375,1.6573648,4.335317
1.8810296,16.114302,1.647895,4.3069406
1.4651293,12.5503025,1.281092,3.354242
1.6187243,13.870577,1.416861,3.7068274
1.9471494,16.671543,1.7048718,4.4560175
1.4644805,12.543926,1.2814761,3.351172
1.952958,16.719114,1.7088523,4.4693985
1.8451989,15.798345,1.6138597,4.2233496
1.8395226,15.759516,1.6125054,4.2107463
1.7810348,15.26189,1.5594435,4.0802193
1.8838325,16.134829,1.6497189,4.3114114
1.7346901,14.846282,1.5183539,3.9666655
1.8856277,16.148155,1.6494715,4.316055
1.9882662,17.034138,1.7404265,4.551343
2.125661,18.207691,1.8642143,4.865434
1.6727097,14.333229,1.4629297,3.8318596
1.9625372,16.815847,1.7181302,4.4930897
2.0205953,17.30428,1.7705455,4.624331
1.2974924,11.110773,1.1332314,2.9688535
-6.646904,-56.811836,-5.889166,-15.178138
1.7462982,14.96161,1.5267037,3.9984348
-7.059125,-60.257015,-6.2574644,-16.093725
1.8124537,15.515935,1.5854471,4.147093
6.894912,58.891064,6.1112423,15.731477
1.9671414,16.850851,1.7222334,4.5041313
1.8755044,16.073372,1.6406629,4.294464
2.1912487,18.774128,1.9200498,5.015879
-7.06071,-60.261654,-6.2589436,-16.09494
1.9144385,16.395428,1.6782514,4.381108
1.9369831,16.583958,1.694947,4.4324765
-7.1724296,-61.195946,-6.3573294,-16.342894
1.5698662,13.444115,1.3743277,3.591924
-6.818901,-58.26076,-6.04317,-15.563687
1.9050077,16.323578,1.6680034,4.362474
-6.740191,-57.587326,-5.9734955,-15.384267
-7.082965,-60.44991,-6.278619,-16.14511
-7.121559,-60.77911,-6.3125706,-16.232635
-0.9985602,-8.56501,-0.8714228,-2.289111
-7.154936,-61.051792,-6.341919,-16.30483
0.1545332,1.3193593,0.13689373,0.3536789
-7.13277,-60.865387,-6.3224254,-16.255468
0.32671958,2.794615,0.28617615,0.7469408
-6.2751393,-53.654682,-5.5565357,-14.336385
-6.8569283,-58.567024,-6.0779495,-15.644771
1.4585769,12.508685,1.2713664,3.3439326
-7.146201,-60.985374,-6.3342304,-16.287487
-7.209123,-61.503727,-6.389623,-16.424519
-7.1878433,-61.32334,-6.3709908,-16.376514
-7.2236433,-61.612526,-6.4023833,-16.452805
-7.2426577,-61.78254,-6.419178,-16.498034
-7.233572,-61.698753,-6.4111934,-16.47548
-7.174403,-61.213562,-6.3591924,-16.347477
-6.9392953,-59.27722,-6.150739,-15.833805
-7.0183725,-59.92399,-6.221072,-16.005919
1.8208886,15.59861,1.5932783,4.1675463
1.6249067,13.91512,1.4225615,3.7190285
1.6116495,13.808789,1.4097974,3.68975
1.4935315,12.801173,1.307001,3.4210038
-0.24466425,-2.0984838,-0.21458702,-0.55995363
1.583603,13.559097,1.3845648,3.6242657
1.713751,14.6804905,1.500108,3.9225168
1.9397799,16.624645,1.6995648,4.4438977
1.7612513,15.086749,1.5412222,4.032022
