"idx_epoch : 0, loss_pre : 239.3218536376953, loss_aft : 239.09375, dif : -0.2281036376953125"
78,2,-0.01,79,False
76,0,-0.01,75,False
66,0,-0.01,65,False
85,3,-0.01,76,False
76,2,-0.01,77,False
75,3,-0.01,66,False
67,2,-0.01,68,False
72,0,-100,71,True
59,2,-100,60,True
85,3,-0.01,76,False
76,0,-0.01,75,False
85,3,-0.01,76,False
76,1,-100,85,True
75,0,-0.01,74,False
77,2,-0.01,78,False
76,1,-100,85,True
76,2,-0.01,77,False
78,0,-0.01,77,False
76,0,-0.01,75,False
78,2,-0.01,79,False
68,3,-0.01,59,False
79,1,-100,88,True
71,1,-0.01,80,False
76,0,-0.01,75,False
67,2,-0.01,68,False
75,0,-0.01,74,False
77,2,-0.01,78,False
75,3,-0.01,66,False
85,3,-0.01,76,False
76,3,-0.01,67,False
85,3,-0.01,76,False
74,3,-0.01,65,False
85,3,-0.01,76,False
85,3,-0.01,76,False
67,3,-100,58,True
76,3,-0.01,67,False
85,3,-0.01,76,False
76,1,-100,85,True
75,0,-0.01,74,False
85,3,-0.01,76,False
85,3,-0.01,76,False
76,2,-0.01,77,False
76,3,-0.01,67,False
85,3,-0.01,76,False
76,2,-0.01,77,False
76,0,-0.01,75,False
76,3,-0.01,67,False
68,1,-0.01,77,False
73,0,-0.01,72,False
75,0,-0.01,74,False
72,1,-100,81,True
67,0,-0.01,66,False
75,1,-100,84,True
67,1,-0.01,76,False
85,3,-0.01,76,False
75,1,-100,84,True
85,3,-0.01,76,False
78,3,-0.01,69,False
76,1,-100,85,True
68,0,-0.01,67,False
76,2,-0.01,77,False
75,2,-0.01,76,False
76,0,-0.01,75,False
67,0,-0.01,66,False
76,2,-0.01,77,False
78,2,-0.01,79,False
85,3,-0.01,76,False
77,3,-0.01,68,False
77,0,-0.01,76,False
85,3,-0.01,76,False
76,0,-0.01,75,False
62,0,-0.01,61,False
75,3,-0.01,66,False
67,0,-0.01,66,False
67,3,-100,58,True
75,2,-0.01,76,False
75,1,-100,84,True
71,1,-0.01,80,False
79,2,-0.01,80,False
63,0,-100,62,True
85,3,-0.01,76,False
73,0,-0.01,72,False
57,2,-100,58,True
76,0,-0.01,75,False
69,1,-0.01,78,False
76,3,-0.01,67,False
66,3,-0.01,57,False
63,0,-100,62,True
74,0,-0.01,73,False
72,2,-0.01,73,False
66,1,-0.01,75,False
75,1,-100,84,True
80,2,-100,81,True
67,3,-100,58,True
68,2,-0.01,69,False
76,2,-0.01,77,False
70,2,-0.01,71,False
66,3,-0.01,57,False
76,0,-0.01,75,False
74,0,-0.01,73,False
79,2,-0.01,80,False
85,3,-0.01,76,False
76,0,-0.01,75,False
67,3,-100,58,True
85,3,-0.01,76,False
76,3,-0.01,67,False
76,3,-0.01,67,False
74,0,-0.01,73,False
76,0,-0.01,75,False
73,1,-100,82,True
74,1,-100,83,True
74,0,-0.01,73,False
85,3,-0.01,76,False
76,2,-0.01,77,False
64,0,-0.01,63,False
85,3,-0.01,76,False
74,2,-0.01,75,False
85,3,-0.01,76,False
76,0,-0.01,75,False
85,3,-0.01,76,False
77,2,-0.01,78,False
75,0,-0.01,74,False
74,0,-0.01,73,False
69,2,-0.01,70,False
85,3,-0.01,76,False
79,1,-100,88,True
69,0,-0.01,68,False
76,2,-0.01,77,False

"idx_epoch : 1, loss_pre : 177.16458129882812, loss_aft : 178.69302368164062, dif : 1.5284423828125"
79,2,-0.01,80,False
63,2,-0.01,64,False
76,0,-0.01,75,False
74,0,-0.01,73,False
76,0,-0.01,75,False
76,0,-0.01,75,False
76,3,-0.01,67,False
67,1,-0.01,76,False
85,3,-0.01,76,False
63,2,-0.01,64,False
85,3,-0.01,76,False
76,3,-0.01,67,False
85,3,-0.01,76,False
59,1,-0.01,68,False
76,1,-100,85,True
85,3,-0.01,76,False
76,3,-0.01,67,False
78,0,-0.01,77,False
55,0,-0.01,54,False
85,3,-0.01,76,False
69,2,-0.01,70,False
78,0,-0.01,77,False
76,2,-0.01,77,False
78,2,-0.01,79,False
79,2,-0.01,80,False
66,2,-0.01,67,False
78,2,-0.01,79,False
76,0,-0.01,75,False
78,2,-0.01,79,False
85,3,-0.01,76,False
63,1,-0.01,72,False
76,2,-0.01,77,False
78,3,-0.01,69,False
75,1,-100,84,True
76,1,-100,85,True
67,3,-100,58,True
76,2,-0.01,77,False
68,2,-0.01,69,False
85,3,-0.01,76,False
85,3,-0.01,76,False
76,1,-100,85,True
85,3,-0.01,76,False
66,1,-0.01,75,False
79,2,-0.01,80,False
76,3,-0.01,67,False
85,3,-0.01,76,False
76,2,-0.01,77,False
85,3,-0.01,76,False
68,1,-0.01,77,False
70,2,-0.01,71,False
77,2,-0.01,78,False
76,0,-0.01,75,False
85,3,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
73,2,-0.01,74,False
85,3,-0.01,76,False
78,0,-0.01,77,False
77,1,-100,86,True
73,0,-0.01,72,False
66,3,-0.01,57,False
75,2,-0.01,76,False
77,2,-0.01,78,False
73,1,-100,82,True
74,3,-0.01,65,False
72,1,-100,81,True
67,0,-0.01,66,False
78,0,-0.01,77,False
85,3,-0.01,76,False
67,3,-100,58,True
85,3,-0.01,76,False
77,2,-0.01,78,False
76,3,-0.01,67,False
74,1,-100,83,True
75,1,-100,84,True
85,3,-0.01,76,False
76,3,-0.01,67,False
75,0,-0.01,74,False
76,0,-0.01,75,False
85,3,-0.01,76,False
66,0,-0.01,65,False
76,0,-0.01,75,False
70,2,-0.01,71,False
66,0,-0.01,65,False
85,3,-0.01,76,False
77,0,-0.01,76,False
59,2,-100,60,True
66,3,-0.01,57,False
75,0,-0.01,74,False
85,3,-0.01,76,False
75,2,-0.01,76,False
76,0,-0.01,75,False
76,3,-0.01,67,False
68,3,-0.01,59,False
85,3,-0.01,76,False
74,0,-0.01,73,False
57,0,-100,56,True
85,3,-0.01,76,False
75,2,-0.01,76,False
85,3,-0.01,76,False
77,2,-0.01,78,False
76,2,-0.01,77,False
66,1,-0.01,75,False
68,2,-0.01,69,False
76,3,-0.01,67,False
85,3,-0.01,76,False
74,2,-0.01,75,False
67,1,-0.01,76,False
67,1,-0.01,76,False
76,2,-0.01,77,False
65,3,-100,56,True
85,3,-0.01,76,False
67,1,-0.01,76,False
79,0,-0.01,78,False
57,3,-0.01,48,False
78,3,-0.01,69,False
66,0,-0.01,65,False
85,3,-0.01,76,False
76,1,-100,85,True
66,0,-0.01,65,False
85,3,-0.01,76,False
76,2,-0.01,77,False
64,3,-0.01,55,False
76,2,-0.01,77,False
70,0,-0.01,69,False
85,3,-0.01,76,False
76,2,-0.01,77,False
72,0,-100,71,True

"idx_epoch : 2, loss_pre : 220.11277770996094, loss_aft : 218.33230590820312, dif : -1.7804718017578125"
76,3,-0.01,67,False
85,3,-0.01,76,False
77,2,-0.01,78,False
67,0,-0.01,66,False
76,2,-0.01,77,False
77,1,-100,86,True
66,2,-0.01,67,False
76,2,-0.01,77,False
66,3,-0.01,57,False
77,2,-0.01,78,False
76,0,-0.01,75,False
77,2,-0.01,78,False
80,2,-100,81,True
75,3,-0.01,66,False
75,2,-0.01,76,False
78,2,-0.01,79,False
67,2,-0.01,68,False
85,3,-0.01,76,False
64,0,-0.01,63,False
85,3,-0.01,76,False
76,3,-0.01,67,False
76,1,-100,85,True
70,3,-0.01,61,False
85,3,-0.01,76,False
76,2,-0.01,77,False
76,0,-0.01,75,False
75,2,-0.01,76,False
76,3,-0.01,67,False
76,0,-0.01,75,False
75,3,-0.01,66,False
76,2,-0.01,77,False
73,1,-100,82,True
75,2,-0.01,76,False
67,3,-100,58,True
78,2,-0.01,79,False
75,3,-0.01,66,False
76,2,-0.01,77,False
77,2,-0.01,78,False
76,2,-0.01,77,False
67,1,-0.01,76,False
72,2,-0.01,73,False
85,3,-0.01,76,False
75,2,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
71,2,-100,72,True
70,0,-0.01,69,False
76,3,-0.01,67,False
85,3,-0.01,76,False
66,0,-0.01,65,False
67,2,-0.01,68,False
54,2,-0.01,55,False
77,0,-0.01,76,False
76,3,-0.01,67,False
76,0,-0.01,75,False
57,0,-100,56,True
76,0,-0.01,75,False
76,0,-0.01,75,False
55,0,-0.01,54,False
76,3,-0.01,67,False
67,0,-0.01,66,False
76,2,-0.01,77,False
67,3,-100,58,True
73,1,-100,82,True
76,1,-100,85,True
75,2,-0.01,76,False
75,2,-0.01,76,False
76,0,-0.01,75,False
78,1,-100,87,True
67,2,-0.01,68,False
76,3,-0.01,67,False
59,0,-100,58,True
75,0,-0.01,74,False
78,0,-0.01,77,False
76,2,-0.01,77,False
76,2,-0.01,77,False
76,0,-0.01,75,False
73,1,-100,82,True
76,0,-0.01,75,False
85,3,-0.01,76,False
77,1,-100,86,True
77,2,-0.01,78,False
76,1,-100,85,True
75,0,-0.01,74,False
54,0,-100,53,True
76,0,-0.01,75,False
76,3,-0.01,67,False
85,3,-0.01,76,False
77,2,-0.01,78,False
76,1,-100,85,True
74,0,-0.01,73,False
73,1,-100,82,True
76,1,-100,85,True
75,2,-0.01,76,False
75,0,-0.01,74,False
75,0,-0.01,74,False
85,3,-0.01,76,False
67,0,-0.01,66,False
75,0,-0.01,74,False
73,0,-0.01,72,False
72,0,-100,71,True
85,3,-0.01,76,False
76,0,-0.01,75,False
74,0,-0.01,73,False
73,0,-0.01,72,False
75,1,-100,84,True
78,2,-0.01,79,False
76,0,-0.01,75,False
75,1,-100,84,True
77,1,-100,86,True
76,0,-0.01,75,False
67,1,-0.01,76,False
73,0,-0.01,72,False
77,3,-0.01,68,False
77,3,-0.01,68,False
85,3,-0.01,76,False
77,0,-0.01,76,False
76,2,-0.01,77,False
66,2,-0.01,67,False
67,0,-0.01,66,False
63,0,-100,62,True
85,3,-0.01,76,False
80,3,-0.01,71,False
66,3,-0.01,57,False
74,0,-0.01,73,False
76,3,-0.01,67,False
85,3,-0.01,76,False
85,3,-0.01,76,False

"idx_epoch : 3, loss_pre : 180.866943359375, loss_aft : 181.00991821289062, dif : 0.142974853515625"
76,3,-0.01,67,False
85,3,-0.01,76,False
65,0,-0.01,64,False
76,0,-0.01,75,False
77,0,-0.01,76,False
76,2,-0.01,77,False
65,3,-100,56,True
76,0,-0.01,75,False
79,0,-0.01,78,False
76,1,-100,85,True
76,0,-0.01,75,False
63,3,-0.01,54,False
75,3,-0.01,66,False
85,3,-0.01,76,False
85,3,-0.01,76,False
75,2,-0.01,76,False
76,2,-0.01,77,False
65,3,-100,56,True
74,3,-0.01,65,False
74,2,-0.01,75,False
74,1,-100,83,True
59,1,-0.01,68,False
