"loss_pre : 347.16107177734375, loss_aft : 130.2226104736328, dif : -216.93846130371094"
8.592806,28.994392,7.809583,5.0244436
8.007299,26.580381,7.288939,6.2835026
8.64699,28.902645,7.853249,6.1355615
9.0588255,30.35378,8.251657,5.985944
7.6607814,25.988527,6.951943,4.152858
8.19293,27.24182,7.458581,6.3365474
6.923912,23.448692,6.288897,3.8598218
8.428457,28.21805,7.6521173,5.9475193
7.2514644,24.849674,6.6132646,2.8262281
8.450644,28.414503,7.6885233,5.3044944
-22.466415,-75.873505,-20.335396,-10.774896
-21.230185,-71.29332,-19.224403,-11.456051
8.258025,27.521593,7.5147047,6.1545887
6.1902695,20.730497,5.658593,4.1491976
8.643589,28.902182,7.8685856,6.069914
8.6425085,29.19942,7.8679867,4.9334164
7.73213,26.266983,7.0434318,3.9783578
5.836426,19.680534,5.329629,3.676946
6.933506,22.807117,6.329408,6.4234304
-17.03805,-55.9646,-15.493042,-13.874175
-2.754785,-4.824617,-2.762804,-16.766886
-1.0513779,0.9306898,-1.1794946,-14.928733
7.606062,25.448376,6.948113,5.261918
6.8081884,23.010254,6.1985993,3.8332894
7.1579437,23.61635,6.516205,6.405782
7.1608133,23.634048,6.520883,6.3054986
6.747381,22.694893,6.1567974,4.0617537
7.4453034,24.845669,6.7929487,5.494865
24.543377,83.733734,22.235914,9.405159
7.1873617,24.192177,6.504748,4.725828
-22.919128,-77.63571,-20.74783,-10.451377
5.9658737,19.901957,5.4408,4.3938785
-7.9383397,-29.65584,-7.6455536,7.567126
6.4413743,21.471832,5.887462,4.837686
6.627701,21.95448,6.043182,5.4442167
6.662744,22.229053,6.066648,4.848641
7.2086606,24.40714,6.563772,3.9507332
20.128607,67.095955,18.222084,12.141471
7.240012,23.488749,6.6048675,7.7719526
-10.592107,-33.08448,-9.786945,-17.150345
6.984815,23.320225,6.3569236,5.1752086
6.5338993,24.999563,6.465766,-9.211778
7.627559,25.490095,6.9502993,5.3754063
-20.980835,-70.41161,-19.002121,-11.55013
7.956924,26.584587,7.2341557,5.6571994
7.901705,26.682726,7.18404,4.627463
0.06723283,0.22782497,0.032154404,0.17382242
6.766262,22.69818,6.143481,4.734715
-9.246348,-28.341515,-8.585023,-17.521572
7.3328795,24.479692,6.6655297,5.270987
-11.002376,-34.548313,-10.169987,-16.998142
6.0969973,19.994444,5.5484195,5.7706075
-20.854845,-71.55654,-19.01192,-5.5143476
8.329066,27.839663,7.571437,5.8126345
-4.0537148,-9.971527,-3.8766837,-15.998138
-0.030419689,-0.30299187,-0.03494385,0.54920393
7.5890884,25.35007,6.887241,5.389819
-23.525454,-80.37316,-21.341614,-8.378703
6.980584,23.496649,6.3451023,4.332714
-24.435127,-83.37848,-22.142332,-9.258468
7.17791,24.168219,6.531785,4.506912
6.269611,24.42532,6.1577573,-9.49579
-21.848635,-73.68706,-19.7809,-11.005241
-11.977118,-38.052456,-11.04456,-16.535912
-6.3803673,-22.433437,-5.793586,-0.5282079
-10.078631,-31.266245,-9.308799,-17.308603
-6.5659566,-21.435308,-5.9719777,-6.674216
-5.2890177,-14.408995,-5.179797,-18.579554
-3.3272436,-10.170265,-3.0206056,-5.851304
-6.121678,-17.362144,-5.8932605,-18.300035
-1.0220743,-2.5232894,-0.9086346,-4.2238
-24.300697,-82.79258,-22.004866,-9.734474
-24.633396,-84.02853,-22.314318,-9.516542
-22.762272,-77.84761,-20.674255,-7.5974445
-23.947134,-81.44483,-21.681087,-9.937509
-24.524055,-83.613976,-22.211966,-9.613211
-24.624922,-83.99997,-22.306997,-9.5062
-24.596642,-83.885735,-22.279606,-9.5605345
-24.505564,-83.56474,-22.19637,-9.563092
-22.507332,-75.81711,-20.361137,-10.839366
-24.33453,-83.05392,-22.056126,-9.1061
7.469001,25.323872,6.7910185,4.016629
8.2221,27.548616,7.475876,5.545903
7.6658897,25.799816,6.9782567,4.723618
7.2342734,24.255043,6.590182,4.877607
-16.092205,-52.995537,-14.629366,-13.481072
7.2214046,24.42647,6.575277,4.111384
8.195393,27.580986,7.440986,5.181355
7.562271,24.963024,6.887296,6.530303
7.639822,25.640356,6.94254,5.0981636
