"idx_epoch : 0, loss_pre : 193.1820831298828, loss_aft : 193.07391357421875, dif : -0.1081695556640625"
85,3,-0.01,76,False
85,3,-0.01,76,False
76,0,-0.01,75,False
75,1,-100,84,True
76,2,-0.01,77,False
75,0,-0.01,74,False
85,3,-0.01,76,False
77,3,-0.01,68,False
76,3,-0.01,67,False
80,0,-0.01,79,False
76,2,-0.01,77,False
70,2,-0.01,71,False
57,2,-100,58,True
72,0,-100,71,True
76,2,-0.01,77,False
76,2,-0.01,77,False
76,0,-0.01,75,False
76,2,-0.01,77,False
70,1,-0.01,79,False
85,3,-0.01,76,False
68,0,-0.01,67,False
85,3,-0.01,76,False
77,2,-0.01,78,False
76,0,-0.01,75,False
85,3,-0.01,76,False
75,3,-0.01,66,False
75,1,-100,84,True
85,3,-0.01,76,False
85,3,-0.01,76,False
76,0,-0.01,75,False
71,2,-100,72,True
74,2,-0.01,75,False
76,0,-0.01,75,False
76,0,-0.01,75,False
76,2,-0.01,77,False
66,1,-0.01,75,False
85,3,-0.01,76,False
77,2,-0.01,78,False
69,0,-0.01,68,False
48,3,-0.01,39,False
66,1,-0.01,75,False
85,3,-0.01,76,False
75,0,-0.01,74,False
79,2,-0.01,80,False
66,2,-0.01,67,False
85,3,-0.01,76,False
75,1,-100,84,True
67,1,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
61,2,-0.01,62,False
85,3,-0.01,76,False
67,3,-100,58,True
70,2,-0.01,71,False
77,3,-0.01,68,False
80,2,-100,81,True
79,2,-0.01,80,False
85,3,-0.01,76,False
67,0,-0.01,66,False
75,1,-100,84,True
75,0,-0.01,74,False
48,2,-100,49,True
76,3,-0.01,67,False
57,3,-0.01,48,False
67,0,-0.01,66,False
69,3,-100,60,True
75,0,-0.01,74,False
76,2,-0.01,77,False
85,3,-0.01,76,False
85,3,-0.01,76,False
85,3,-0.01,76,False
70,1,-0.01,79,False
85,3,-0.01,76,False
85,3,-0.01,76,False
76,1,-100,85,True
67,1,-0.01,76,False
85,3,-0.01,76,False
76,2,-0.01,77,False
85,3,-0.01,76,False
76,2,-0.01,77,False
76,0,-0.01,75,False
78,2,-0.01,79,False
76,3,-0.01,67,False
80,2,-100,81,True
68,2,-0.01,69,False
76,2,-0.01,77,False
68,2,-0.01,69,False
76,1,-100,85,True
85,3,-0.01,76,False
75,2,-0.01,76,False
66,2,-0.01,67,False
73,2,-0.01,74,False
75,0,-0.01,74,False
77,3,-0.01,68,False
67,2,-0.01,68,False
68,0,-0.01,67,False
76,2,-0.01,77,False
66,2,-0.01,67,False
73,0,-0.01,72,False
74,0,-0.01,73,False
85,3,-0.01,76,False
77,2,-0.01,78,False
67,2,-0.01,68,False
76,0,-0.01,75,False
68,3,-0.01,59,False
75,2,-0.01,76,False
75,2,-0.01,76,False
70,0,-0.01,69,False
28,0,150,27,True
37,3,-0.01,28,False
46,3,-0.01,37,False
55,3,-0.01,46,False
64,3,-0.01,55,False
55,1,-0.01,64,False
64,3,-0.01,55,False
73,3,-0.01,64,False
64,1,-0.01,73,False
63,2,-0.01,64,False
64,0,-0.01,63,False
63,2,-0.01,64,False
54,1,-0.01,63,False
55,0,-0.01,54,False
64,3,-0.01,55,False
65,0,-0.01,64,False
74,3,-0.01,65,False
75,0,-0.01,74,False
76,0,-0.01,75,False
85,3,-0.01,76,False

"idx_epoch : 1, loss_pre : 201.8624267578125, loss_aft : 204.42523193359375, dif : 2.56280517578125"
68,2,-0.01,69,False
76,1,-100,85,True
85,3,-0.01,76,False
77,2,-0.01,78,False
74,0,-0.01,73,False
66,1,-0.01,75,False
76,2,-0.01,77,False
85,3,-0.01,76,False
78,2,-0.01,79,False
70,1,-0.01,79,False
85,3,-0.01,76,False
85,3,-0.01,76,False
74,0,-0.01,73,False
59,2,-100,60,True
75,0,-0.01,74,False
76,2,-0.01,77,False
85,3,-0.01,76,False
78,2,-0.01,79,False
85,3,-0.01,76,False
67,2,-0.01,68,False
77,0,-0.01,76,False
79,2,-0.01,80,False
76,2,-0.01,77,False
73,0,-0.01,72,False
76,1,-100,85,True
77,2,-0.01,78,False
68,2,-0.01,69,False
59,3,-0.01,50,False
67,2,-0.01,68,False
76,3,-0.01,67,False
85,3,-0.01,76,False
77,2,-0.01,78,False
59,3,-0.01,50,False
76,1,-100,85,True
76,3,-0.01,67,False
76,3,-0.01,67,False
57,0,-100,56,True
66,2,-0.01,67,False
77,2,-0.01,78,False
85,3,-0.01,76,False
80,2,-100,81,True
67,2,-0.01,68,False
76,1,-100,85,True
85,3,-0.01,76,False
72,0,-100,71,True
76,2,-0.01,77,False
76,2,-0.01,77,False
75,2,-0.01,76,False
66,3,-0.01,57,False
76,0,-0.01,75,False
62,0,-0.01,61,False
74,0,-0.01,73,False
72,0,-100,71,True
48,2,-100,49,True
85,3,-0.01,76,False
67,1,-0.01,76,False
76,2,-0.01,77,False
66,2,-0.01,67,False
75,2,-0.01,76,False
79,2,-0.01,80,False
76,0,-0.01,75,False
79,2,-0.01,80,False
76,3,-0.01,67,False
76,0,-0.01,75,False
76,2,-0.01,77,False
76,2,-0.01,77,False
67,2,-0.01,68,False
