idx_epi : 0
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_193337,L,"(9, 4)","(7, 3)",67,66,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(8, 3)",66,75,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 4)",75,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(9, 5)",77,86,-100,True,ID_OBSTACLE

idx_epi : 1
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_193337,U,"(9, 4)","(7, 5)",77,68,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(7, 6)",68,69,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(7, 7)",69,70,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(7, 8)",70,71,-0.01,False,ID_GENERAL_MOVE
220528_193337,L,"(9, 4)","(7, 7)",71,70,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(7, 8)",70,71,-0.01,False,ID_GENERAL_MOVE
220528_193337,U,"(9, 4)","(6, 8)",71,62,-0.01,False,ID_GENERAL_MOVE
220528_193337,U,"(9, 4)","(5, 8)",62,53,-100,True,ID_OBSTACLE

idx_epi : 2
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 3
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,L,"(9, 4)","(8, 3)",76,75,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 4)",75,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 5)",76,77,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_193337,L,"(9, 4)","(8, 5)",78,77,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(8, 6)",77,78,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(9, 6)",78,87,-100,True,ID_OBSTACLE

idx_epi : 4
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 5
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
220528_193337,U,"(9, 4)","(8, 4)",85,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,U,"(9, 4)","(7, 4)",76,67,-0.01,False,ID_GENERAL_MOVE
220528_193337,R,"(9, 4)","(7, 5)",67,68,-0.01,False,ID_GENERAL_MOVE
220528_193337,L,"(9, 4)","(7, 4)",68,67,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(8, 4)",67,76,-0.01,False,ID_GENERAL_MOVE
220528_193337,D,"(9, 4)","(9, 4)",76,85,-100,True,ID_RETURN

idx_epi : 6
time,action,p_cur,p_new,state_cur,state_new,reward,done,result_step
