"idx_epoch : 0, loss_pre : 93.09878540039062, loss_aft : 91.06550598144531, dif : -2.0332794189453125"
85,3,-0.01,76,False
76,3,-0.01,67,False
70,3,-0.01,61,False
85,3,-0.01,76,False
68,1,-0.01,77,False
75,3,-0.01,66,False
61,1,-0.01,70,False
61,1,-0.01,70,False
77,3,-0.01,68,False
85,3,-0.01,76,False
70,2,-0.01,71,False
66,1,-0.01,75,False
85,3,-0.01,76,False
70,3,-0.01,61,False
70,3,-0.01,61,False
68,1,-0.01,77,False
32,2,-100,33,True
70,3,-0.01,61,False
62,3,-100,53,True
61,1,-0.01,70,False
67,2,-0.01,68,False
67,0,-0.01,66,False
85,3,-0.01,76,False
76,3,-0.01,67,False
76,3,-0.01,67,False
61,1,-0.01,70,False
68,1,-0.01,77,False
77,1,-100,86,True
70,3,-0.01,61,False
70,3,-0.01,61,False
77,3,-0.01,68,False
68,2,-0.01,69,False
62,3,-100,53,True
68,1,-0.01,77,False
77,3,-0.01,68,False
62,3,-100,53,True
77,3,-0.01,68,False
50,3,-0.01,41,False
77,3,-0.01,68,False
85,3,-0.01,76,False
74,3,-0.01,65,False
68,2,-0.01,69,False
68,1,-0.01,77,False
74,3,-0.01,65,False
62,2,-100,63,True
62,3,-100,53,True
68,2,-0.01,69,False
75,3,-0.01,66,False
70,3,-0.01,61,False
76,0,-0.01,75,False
77,3,-0.01,68,False
85,3,-0.01,76,False
69,1,-0.01,78,False
68,1,-0.01,77,False
70,1,-0.01,79,False
78,3,-0.01,69,False
76,3,-0.01,67,False
67,1,-0.01,76,False
68,1,-0.01,77,False
76,3,-0.01,67,False
85,3,-0.01,76,False
67,2,-0.01,68,False
68,2,-0.01,69,False
69,1,-0.01,78,False
41,1,-0.01,50,False
78,3,-0.01,69,False
68,1,-0.01,77,False
76,3,-0.01,67,False
77,3,-0.01,68,False
68,1,-0.01,77,False
61,0,-100,60,True
76,3,-0.01,67,False
70,3,-0.01,61,False
70,3,-0.01,61,False
67,3,-100,58,True
61,1,-0.01,70,False
61,1,-0.01,70,False
78,3,-0.01,69,False
68,1,-0.01,77,False
61,1,-0.01,70,False
68,1,-0.01,77,False
65,2,-0.01,66,False
85,3,-0.01,76,False
25,1,-0.01,34,False
68,1,-0.01,77,False
61,1,-0.01,70,False
61,1,-0.01,70,False
69,0,-0.01,68,False
68,1,-0.01,77,False
70,1,-0.01,79,False
85,3,-0.01,76,False
78,3,-0.01,69,False
68,2,-0.01,69,False
61,2,-0.01,62,False
61,1,-0.01,70,False
61,1,-0.01,70,False
24,3,-0.01,15,False
67,2,-0.01,68,False
69,2,-0.01,70,False
70,3,-0.01,61,False
61,1,-0.01,70,False
77,3,-0.01,68,False
85,3,-0.01,76,False
68,1,-0.01,77,False
77,3,-0.01,68,False
61,1,-0.01,70,False
77,3,-0.01,68,False
67,2,-0.01,68,False
28,0,150,27,True
37,3,-0.01,28,False
46,3,-0.01,37,False
55,3,-0.01,46,False
64,3,-0.01,55,False
55,1,-0.01,64,False
64,3,-0.01,55,False
73,3,-0.01,64,False
64,1,-0.01,73,False
63,2,-0.01,64,False
64,0,-0.01,63,False
63,2,-0.01,64,False
54,1,-0.01,63,False
55,0,-0.01,54,False
64,3,-0.01,55,False
65,0,-0.01,64,False
74,3,-0.01,65,False
75,0,-0.01,74,False
76,0,-0.01,75,False
85,3,-0.01,76,False

"idx_epoch : 1, loss_pre : 132.27401733398438, loss_aft : 127.39399719238281, dif : -4.8800201416015625"
78,1,-100,87,True
70,3,-0.01,61,False
68,2,-0.01,69,False
79,0,-0.01,78,False
70,3,-0.01,61,False
76,3,-0.01,67,False
68,2,-0.01,69,False
61,2,-0.01,62,False
