"loss_pre : 354.8826904296875, loss_aft : 85.52760314941406, dif : -269.35508728027344"
20.319977,31.305964,21.60339,26.415623
21.560429,26.225292,21.496984,31.554451
28.437216,35.29393,26.40677,30.308376
14.191362,27.5315,17.504166,27.90366
25.045511,32.814644,24.944815,27.168324
19.448635,26.806437,20.417946,32.52684
19.742224,27.66004,20.59787,24.26981
25.422491,28.994276,25.090088,32.309082
7.65291,26.241104,12.942189,18.150536
19.794096,29.622858,21.395792,27.92796
-23.228926,-44.761814,-27.245075,-26.502436
-21.899494,-42.25112,-26.645653,-28.860538
21.763462,29.437128,21.591944,30.202736
6.653522,18.253366,10.795696,22.880629
-56.552963,-41.833027,-49.98848,-65.33189
-30.265247,5.7276344,-13.32773,-25.282547
-2.2468915,-19.652847,-10.535051,5.091284
-77.399414,-84.901054,-62.418003,-35.31543
14.441185,16.960672,15.980624,33.555008
-24.272137,-52.640793,-26.383308,-4.8437233
-16.472713,24.665342,-3.515691,-11.191475
-3.531868,11.112423,-1.6669953,-47.66933
10.6177,25.29433,14.107583,25.43015
-12.936397,9.130523,-9.19372,-54.568176
-71.13613,-77.65483,-58.58662,-34.979298
10.097157,-33.415344,-1.3146331,6.9375176
10.934992,23.211086,13.917049,22.214157
11.451542,22.94405,14.552822,26.972069
95.006226,105.565384,74.15843,39.903564
26.799505,28.55236,25.29743,28.71776
-63.03057,-72.65471,-53.236156,-28.04881
9.790066,17.441736,12.905672,25.523148
-30.828571,-61.379967,-31.67246,-10.94804
7.6308613,17.984182,11.526325,25.716217
-7.9925194,-58.709923,-15.290367,-1.7973762
13.832,23.83799,14.9616375,21.02793
17.416962,31.379978,18.667797,20.484478
37.8249,3.0894608,27.101347,68.733154
19.821661,16.080864,18.826195,37.189716
-20.6457,-38.30636,-27.16309,-36.99663
19.124184,25.010717,19.890514,29.47641
-40.57527,-3.9560192,-29.04029,-69.693886
11.903376,20.717009,15.19118,27.573212
-25.126308,-53.62974,-27.040264,-5.3799944
22.398125,27.17141,22.614895,32.059998
20.08251,30.797182,21.3125,26.566044
31.445229,-3.1561286,18.957405,51.519577
20.613674,22.644255,21.244318,30.00867
-43.21627,-47.180935,-42.500465,-46.376392
20.359425,26.229376,20.513597,27.114468
-1.059472,-48.86145,-9.816789,2.7921367
19.210905,21.609062,17.59275,27.798756
-31.777237,-63.17697,-32.304173,-9.862264
21.692297,28.35864,22.233013,30.184853
-38.940178,-1.860791,-27.48249,-66.34224
-3.9259195,-12.579224,-3.0525932,47.565136
28.245838,29.983541,26.384048,31.633224
-22.304966,-41.59501,-27.0744,-32.84952
20.31306,29.72297,20.351582,23.647879
-22.942781,-50.734123,-25.315,-4.4176736
14.138792,27.341562,16.369669,24.16367
-22.501225,17.291506,-7.9556293,-19.026165
-55.670555,-32.002533,-47.740993,-78.18294
-28.853487,8.020921,-12.106921,-22.285275
-7.998108,-3.1769056,-9.931715,6.6781783
1.1906309,19.067667,9.7763405,-5.654553
-8.040914,9.417673,-4.4374323,-48.43799
-13.480526,9.572585,-10.357719,-59.68978
-30.751244,5.7308416,-13.908966,-25.524033
32.994946,21.577654,17.961897,-39.2017
-13.26687,-36.90424,-17.906141,-0.78986883
-51.799995,-68.29702,-46.277134,-16.012426
-91.87433,-99.70419,-72.00491,-42.037796
-10.266457,-59.544846,-16.995043,-3.1683526
-9.088554,-60.293915,-16.114134,-2.5154157
-7.270035,-56.78568,-15.08359,-4.3258348
-8.573627,-59.45057,-15.785484,-2.4859145
-8.712353,-59.727074,-15.859795,-2.296671
-8.615883,-59.514114,-15.809778,-2.4992402
-9.496252,-59.728714,-16.42742,-2.6501627
-88.92813,-96.11562,-70.03179,-41.404884
19.04216,29.448603,20.549578,22.732943
20.017359,28.4676,21.29181,29.49694
14.674872,24.703136,17.677998,26.17316
17.292498,24.41142,19.002312,28.802767
-17.658758,-42.681885,-21.066425,-2.742397
12.713567,25.43661,15.830386,22.562475
21.685553,27.513487,22.748926,29.025658
23.11917,28.098734,21.887497,31.775791
23.173637,31.895481,22.236412,24.94331
