"loss_pre : 1326.53955078125, loss_aft : 253.42886352539062, dif : -1073.1106872558594"
2.5653923,24.735678,3.9497502,6.015187
2.718145,26.052197,4.2099137,6.306256
2.315078,22.269852,3.571222,5.4005
2.2603319,21.89278,3.4779062,5.3290467
2.1688802,20.923834,3.3436944,5.086308
2.3555264,22.705555,3.629501,5.5102644
2.7371998,26.363363,4.225147,6.402602
1.9915657,19.260487,3.0690267,4.676707
2.0004542,19.28567,3.0826561,4.678824
2.1445844,20.807682,3.2943711,5.0693455
2.3292632,22.499842,3.5912075,5.470686
2.40954,23.113695,3.7327654,5.5874424
2.274844,22.060835,3.500437,5.372113
2.2614439,21.96093,3.4744027,5.358572
2.512112,24.1367,3.8827858,5.8538585
2.369066,22.860699,3.6475415,5.5563545
2.2666245,21.68288,3.5029733,5.249582
2.9850357,28.534384,4.615054,6.9076214
2.1507735,20.86042,3.3134904,5.0769043
1.9838295,19.212608,3.049925,4.683873
2.6076984,24.903128,4.0421233,6.017202
-7.5247073,-69.82244,-11.77734,-16.747255
2.0917165,20.029373,3.2348804,4.847688
2.7707353,26.411278,4.302152,6.3749475
2.7588005,26.488327,4.2684703,6.4180574
2.45721,23.616283,3.8037448,5.722341
2.6617699,25.724613,4.10062,6.2662077
2.0382679,19.681,3.140636,4.7750173
2.4899786,24.065552,3.8444932,5.8503704
3.0153544,28.844002,4.68146,6.9740705
-8.002464,-73.77798,-12.508908,-17.629072
2.6611474,25.577126,4.113556,6.2067394
-4.5368724,-43.653168,-7.029166,-10.706179
2.424901,23.410196,3.7445362,5.6844835
2.3424385,22.405441,3.6280851,5.4163246
2.575118,24.75696,3.9797928,6.0011654
2.3857768,22.902145,3.6921344,5.5497155
2.611347,25.125198,4.0275483,6.102833
2.9229913,28.018015,4.527605,6.7821937
3.4644444,33.60738,5.35201,8.221256
2.8216343,26.997528,4.368392,6.53161
-7.764649,-71.749794,-12.1427355,-17.187202
1.9699366,19.094303,3.0402143,4.640837
2.2236981,21.450039,3.4440794,5.194891
1.8754908,18.127544,2.8883445,4.402485
2.2856114,21.929092,3.5348835,5.3099103
-7.998129,-73.77346,-12.504502,-17.626938
2.3316257,22.423801,3.5955033,5.4373326
-8.08992,-74.56995,-12.646952,-17.800295
2.475651,23.766905,3.8202524,5.7708817
-8.553939,-78.74739,-13.378309,-18.70466
2.3302162,22.325922,3.6058538,5.399098
-8.434771,-77.61751,-13.185639,-18.462103
2.3471649,22.6223,3.632745,5.4836054
-8.243069,-75.848145,-12.880227,-18.080221
5.3102837,50.741737,8.276576,12.472554
1.9333756,18.831423,2.9619215,4.600395
-8.140125,-74.944855,-12.720252,-17.88386
2.3850956,22.989016,3.6827233,5.5808377
-8.009377,-73.70967,-12.510507,-17.616583
1.8700588,18.079384,2.8726442,4.3954
-1.735203,-17.394833,-2.608395,-4.3225904
-8.280936,-76.17098,-12.938538,-18.15059
-8.136366,-74.92642,-12.715595,-17.87933
6.4107294,60.092525,10.028141,14.455399
-4.7105136,-45.670166,-7.323824,-11.43894
-0.51363176,-5.110508,-0.7640844,-1.2656972
-5.1722813,-49.69339,-8.071455,-12.4149685
-0.564102,-5.181824,-0.889531,-1.2232347
-8.07162,-74.243454,-12.606342,-17.733215
-4.60137,-41.587147,-7.3317366,-9.744802
-8.084175,-74.43846,-12.632167,-17.773664
-8.605212,-79.2419,-13.461953,-18.81044
-8.205345,-75.57816,-12.82617,-18.019894
-8.359719,-76.88325,-13.062933,-18.30482
-8.502565,-78.250755,-13.294571,-18.598312
-8.475403,-77.98373,-13.2499895,-18.54126
-8.504912,-78.271385,-13.298243,-18.602776
-8.40676,-77.3252,-13.1385975,-18.399975
-8.389589,-77.19086,-13.112856,-18.370264
-8.506021,-78.28199,-13.30001,-18.605076
2.246315,21.569538,3.4730837,5.222683
2.1994033,21.08216,3.401872,5.100271
2.3865356,22.907978,3.6942368,5.542245
2.0869575,20.133806,3.2083523,4.8954725
0.14492586,1.3895944,0.21509482,0.34260428
2.4020605,23.092924,3.7156627,5.594872
3.2983797,31.525192,5.1179566,7.620004
2.6921568,25.677118,4.163837,6.2065496
2.6698463,25.46231,4.1365333,6.1496344
