"loss_pre : 1245.712158203125, loss_aft : 240.03558349609375, dif : -1005.6765747070312"
6.885906,37.038692,1.738992,5.9744906
6.6676826,35.87073,1.6869438,5.7858706
5.9370136,31.934566,1.5002255,5.1521378
6.282241,33.792164,1.5877584,5.4498053
5.8040247,31.224659,1.4685205,5.0358033
6.23144,33.521877,1.5757985,5.4082355
7.1798363,38.626717,1.8154328,6.229917
5.2951717,28.480291,1.3391358,4.595079
5.2462006,28.218979,1.3262858,4.551759
6.0610995,32.597267,1.5316467,5.258097
6.2120743,33.420727,1.571069,5.391861
5.826249,31.34703,1.474892,5.0570307
6.3568616,34.1988,1.6066979,5.5166745
6.4790864,34.85473,1.6376411,5.62112
6.4201446,34.54072,1.6246567,5.5714135
6.411233,34.487366,1.6199012,5.5622997
5.6173615,30.219896,1.4204695,4.8751054
7.322319,39.392693,1.8510785,6.3533645
5.908026,31.781782,1.4934074,5.1266947
5.5737886,29.982086,1.4096601,4.836686
6.2359653,33.552742,1.5790505,5.411217
5.927369,31.888252,1.4986202,5.1428013
5.193225,27.94142,1.3142433,4.5078497
6.3834157,34.34372,1.6158228,5.540184
6.9435406,37.356747,1.7571813,6.0262537
6.2036147,33.380997,1.5686553,5.3845615
7.2820344,39.177895,1.8411559,6.318618
5.383374,28.952604,1.3600926,4.669012
6.587169,35.437283,1.6658956,5.717136
7.10119,38.20928,1.7979431,6.1644063
-11.992706,-64.54852,-3.032536,-10.410095
6.8174663,36.68067,1.7248819,5.9159937
7.4119062,39.885323,1.8763015,6.433575
6.3650365,34.24338,1.6087853,5.5247564
5.6199083,30.23344,1.4223891,4.878225
6.5212846,35.07818,1.6488581,5.659346
5.975257,32.14636,1.511755,5.1852107
6.874738,36.98525,1.738469,5.964786
7.1779847,38.61903,1.8159233,6.228643
-13.273741,-71.44986,-3.355216,-11.525082
6.8923917,37.083485,1.7437371,5.981418
-13.280057,-71.48374,-3.3567786,-11.530626
5.338585,28.719734,1.350357,4.6327343
5.5743256,29.992939,1.4100206,4.839575
5.025871,27.031258,1.270429,4.360352
5.761087,30.99571,1.4581459,4.998684
-13.232996,-71.230774,-3.345056,-11.489447
6.0703,32.651478,1.5339183,5.26685
-13.276635,-71.46539,-3.3559332,-11.527617
6.4090395,34.479454,1.620969,5.5610614
-13.269342,-71.42621,-3.354121,-11.521229
5.6691403,30.500103,1.432843,4.922147
-13.274848,-71.455795,-3.3554885,-11.526051
6.003714,32.300976,1.5181088,5.2112803
-13.281328,-71.49055,-3.3570907,-11.531747
13.269396,71.42651,3.354138,11.521275
5.762237,30.99482,1.4564835,4.9983206
-13.280621,-71.486755,-3.3569167,-11.531121
6.255544,33.65473,1.5809932,5.4293976
-13.281554,-71.49174,-3.357146,-11.531946
5.172878,27.823944,1.307106,4.487513
-13.274472,-71.45378,-3.3553965,-11.525721
-13.281482,-71.491356,-3.357128,-11.531882
-13.265162,-71.40376,-3.3530817,-11.517565
-13.2807,-71.487175,-3.356936,-11.531192
-13.280334,-71.4852,-3.3568459,-11.530868
-0.88895464,-4.7740755,-0.22380054,-0.7695292
-13.281556,-71.49176,-3.3571465,-11.531947
-2.9933262,-16.092052,-0.7538239,-2.5955758
-13.28157,-71.49182,-3.3571494,-11.531958
13.202063,71.06436,3.3373156,11.462421
-13.281371,-71.49076,-3.3571007,-11.531783
-13.281397,-71.490906,-3.3571074,-11.531808
-13.280043,-71.48366,-3.3567743,-11.530614
-13.281557,-71.491776,-3.357147,-11.53195
-13.281541,-71.49168,-3.357142,-11.531932
-13.281568,-71.491806,-3.357149,-11.531956
-13.281568,-71.4918,-3.357149,-11.531956
-13.281568,-71.4918,-3.3571484,-11.531955
-13.281469,-71.4913,-3.3571253,-11.531871
-13.281539,-71.49166,-3.3571417,-11.531932
5.602314,30.136013,1.4165484,4.861837
5.45985,29.374802,1.3811433,4.7385445
5.88912,31.683025,1.4900371,5.1110196
5.704472,30.685276,1.4416395,4.9484053
0.25115135,1.3451914,0.062115744,0.21663506
6.0413074,32.500546,1.5280348,5.2433467
7.8281264,42.115726,1.9800942,6.793289
6.487009,34.896732,1.640166,5.6285286
6.3157125,33.977226,1.597347,5.4812136
