"loss_pre : 1.4899488687515259, loss_aft : 0.6379586458206177, dif : -0.8519902229309082"
0.073390275,-0.12609373,0.5089028,0.065371275
-0.012266082,-0.041673705,0.15918308,0.17119831
0.08144541,-0.0498726,0.23126341,-0.037127648
0.12449473,-0.09545581,0.12817457,0.026820129
0.0930766,-0.27811104,0.20013762,-0.08632149
0.058901116,-0.2014058,0.4454806,0.08366574
0.0011603229,-0.14873874,0.15732522,0.059241343
-0.06958123,-0.11958903,0.12872559,0.14238165
0.23388581,-0.31461406,0.3131649,-0.19135094
-6.3410554,-6.9860234,-1.3953899,-6.209605
0.56877553,-2.8378427,0.94874406,-11.7257595
1.2713572,-9.116236,0.098796874,-2.9185488
0.5999904,-2.972702,2.094205,-9.087944
1.6763084,0.3791292,0.9258717,-13.424708
1.432715,0.102485046,1.0137236,-9.806532
1.651406,1.8725147,-5.6994143,-5.8372025
-0.5007274,-0.50260895,-2.354058,-10.705094
-3.9060788,-9.226817,-5.693317,-2.9592779
0.19388387,-0.34137124,0.24988192,0.13041541
-10.809842,-0.6342047,-2.8809264,0.41426384
1.1872427,-9.128593,-1.0997851,0.23800859
1.3580643,1.1556485,-1.5574825,0.21381819
2.8980124,-8.285114,0.5108332,-1.4329703
-2.5747802,-0.2841285,-1.0951941,2.1430352
2.8301406,-10.891809,-1.9067286,-0.9839337
0.92251074,-3.7950056,-11.999616,1.1665363
0.034833297,-0.019033767,0.28990456,0.020133499
0.13186286,-0.1670316,0.19709371,-0.072183594
5.252112,-2.47178,-6.68251,-3.4176126
-0.12491138,-0.21494061,0.18471271,0.007867046
-10.096558,1.7000092,-9.446451,1.9798806
0.13756265,-0.1020381,0.23981842,0.076858945
-8.6325245,5.4882846,-7.3787427,0.9188458
-0.048053447,-0.11584381,0.28908193,0.12524886
-9.02166,0.46604815,-6.8327885,-2.116505
0.100093104,-0.16920824,0.1809286,-0.07179199
0.08720453,-0.4284096,0.16941035,-0.052912813
-8.10992,1.6268655,-4.9009223,0.8362596
0.1325471,-0.33156493,0.14672035,-0.068752244
-7.985813,1.7904768,-7.7544374,-1.2712243
0.1369705,-0.11840675,0.41053957,0.11347123
-7.8253293,-2.4223652,-10.505359,3.9710197
0.1256933,-0.2395544,0.56275964,0.11975625
-8.618012,1.5282593,-10.105534,2.356666
-0.012392977,-0.22472437,0.068695724,-0.0029128361
0.09002793,-0.31586826,0.38166758,-0.12388574
-6.32987,0.34383535,-7.342432,-0.060105294
0.21046114,-0.012839509,0.48591098,0.074789666
-7.227766,-2.1485262,-8.047749,3.0862207
0.13108015,-0.20789774,0.33066586,0.09913485
-8.905459,1.1075503,-10.603257,4.0197973
0.06717177,-0.23037338,0.26080996,0.024804119
-5.8919015,1.3058473,-9.518627,5.248363
0.031062108,-0.18966338,0.11646888,0.028509974
-3.1738546,0.96399426,2.026919,-8.37908
-2.578312,-3.2355223,-12.579308,2.7315469
0.1747466,-0.10340238,0.35241672,0.022171725
-10.617917,3.794773,-9.342596,2.5462508
0.21176456,-0.28925058,0.41798368,-0.019908577
-9.018968,0.15383214,-10.520681,2.3587568
0.06351863,-0.17141028,0.10771934,-0.13775152
-7.9909673,0.82223856,1.2977288,1.6815696
-2.3132892,-5.3446116,-11.71245,-2.7280405
-9.384341,2.8487062,-1.4268348,1.0659171
1.962992,4.2561536,-2.206284,1.8252631
1.5872376,-0.37977663,-0.9206978,-9.57732
3.6213548,4.528455,-0.06526397,-0.88712466
2.1913722,-0.53903383,-0.44876927,-8.666337
2.2326663,3.3425992,0.98473054,-0.5638499
2.5558958,-2.6150665,-0.05863013,-8.629059
0.333692,5.073777,2.3171594,-1.4417747
-3.2155128,1.0182612,-13.905889,3.5057516
-8.651434,-6.230889,-0.8076515,0.6016962
0.60380816,-8.562156,0.5478543,0.33274052
1.410784,-9.802205,-2.1146588,-0.9453596
0.9360403,-7.5646873,-1.713418,1.9122772
1.3534561,-11.040898,-0.8631645,0.8642132
1.0307833,-9.728203,-2.282239,0.14351477
1.3540204,-10.692174,0.98867244,3.7221525
0.15294704,-7.622553,1.1634377,-3.7592735
-0.6278196,-9.515033,-12.432972,0.4850847
0.07436991,-0.12715915,0.28166056,-0.07359227
0.11699075,-0.37063348,0.19976176,0.0070106573
0.07170011,-0.4293773,0.17173292,0.008038562
0.05115081,-0.027223973,0.24666043,-0.04720912
4.725742,-5.3830957,3.6553135,0.08445952
0.17949413,-0.24204327,0.23303571,-0.026598804
0.18255529,-0.25237522,0.41438064,-0.10500299
0.08161868,0.10238643,0.12530866,-0.019416563
0.17153713,-0.2724897,0.13567266,0.042164158
