"loss_pre : 0.18429355323314667, loss_aft : 0.09312264621257782, dif : -0.09117090702056885"
0.23818845,-0.23807786,0.64821184,0.1482087
0.21137698,-0.15241133,0.3635118,0.18087798
0.32186005,-0.23932916,0.30353835,0.044224367
0.2830776,-0.14227824,0.17367177,0.10047573
0.26409563,-0.54662836,0.27742544,-0.1286933
0.20478602,-0.4063516,0.63248986,0.11518223
0.055101763,-0.29668534,0.33180416,0.17702313
0.17389676,-0.23359324,0.20420764,0.22286434
0.3790714,-0.5004491,0.4123538,-0.07716537
-9.721471,-12.226744,-2.0717444,-5.129904
-2.3107324,-5.130831,-3.0881593,-6.0963454
-1.0174032,-5.8859487,-1.9188197,-2.1270056
-3.866802,-5.484987,-1.342689,-5.733139
0.18049121,-3.5394158,-0.9185477,-8.382067
-0.39656073,-1.3324938,-3.2572167,-4.6390953
3.2749615,5.2267857,-8.803831,-2.3802862
-1.270113,-4.169207,-4.814502,-6.9850125
-5.3457656,-12.216484,-3.4309118,-5.4701223
0.35286543,-0.45147976,0.42527995,0.07364065
-10.755551,-0.85309345,-4.387263,-0.27254546
1.7015262,-10.410414,-1.806257,-2.824227
0.67426157,2.7640102,-2.2656424,0.23563167
4.264021,-7.784503,-0.9853416,-1.948641
-1.813072,0.06475623,-1.3396662,0.59112316
-0.467104,-9.486339,0.14617471,-2.817935
2.0036383,-1.2044839,-6.9791794,-2.1903248
0.16333875,-0.2430188,0.4272233,0.08915788
0.30782238,-0.36288613,0.26463315,0.052171044
8.016003,-4.0496616,-6.01847,-2.8972797
-0.032104135,-0.3797157,0.2802219,-0.03467443
-9.431144,3.2050846,-5.633491,-0.55402714
0.26562995,-0.13871676,0.35134265,0.13895558
-7.7937164,3.429989,-6.7933016,-1.475519
0.12623662,-0.3200829,0.31195766,0.17922634
-6.646656,1.6825094,-6.39643,-0.7525261
0.23146506,-0.32943004,0.32297537,0.08589836
0.26256934,-0.58623683,0.28514975,0.01976373
-9.148671,0.8779962,-4.628604,-0.45686066
0.22313699,-0.3409892,0.27658263,-0.028802577
-7.6848493,5.294903,-5.7273517,2.158224
0.22598583,-0.15723473,0.5362031,0.15388839
-8.684265,0.27493656,-9.455395,1.484105
0.25729528,-0.39234957,0.6806794,0.2001112
-8.133012,1.1369982,-6.3217425,0.24009582
0.15340307,-0.3754996,0.2062847,0.026493004
0.21444501,-0.5058893,0.4720014,-0.077046216
-12.230078,-0.022794455,-8.913508,0.68103933
0.4040366,-0.2927583,0.63948125,0.15033138
-10.340355,1.7879952,-6.729095,0.7562238
0.32602397,-0.2903004,0.42009914,0.17942336
-6.521411,3.8208861,-6.5760694,0.674793
0.26570413,-0.5035695,0.4076797,0.052821472
-3.8792658,5.9566813,-3.4134402,2.066693
0.19026949,-0.32054985,0.2844084,0.08339159
-7.064497,0.8104825,-3.4335053,-5.292312
2.400607,5.5809608,-6.789737,-0.39676285
0.30599242,-0.26135346,0.4276564,0.1116343
-7.847572,1.4115903,-6.4010196,0.07242426
0.26734328,-0.5352455,0.4140178,0.1386697
-7.0578656,4.026539,-8.494768,0.26901495
0.25256646,-0.42514864,0.1978885,-0.06687987
-7.7238417,0.4080676,-2.1861787,-0.14261489
-1.3423332,0.96104085,-8.329596,-3.7317202
-9.945884,3.1163769,2.941674,1.7480391
1.4014852,-0.058001682,-1.6536717,-1.3970993
-0.2857391,-6.460384,-2.4230044,-7.0788155
0.30006522,2.7443266,-0.21865143,0.465753
-0.29786494,-4.741122,-1.5424447,-7.7781405
-0.26392737,-2.3008692,1.2688973,2.0836878
-1.4814069,-6.5424595,-2.3836486,-5.939838
0.83077013,-4.51159,-0.80200857,-0.60464203
2.0583236,1.1254297,-7.7002273,-3.383771
-10.05907,-9.195831,-0.40060878,0.89216316
2.5186362,-10.810639,0.40948087,-2.2556732
-0.22424662,-10.057768,-0.7919195,-1.4820399
0.40986606,-10.383403,0.38658887,-3.657972
-0.45566916,-11.42917,-1.2414038,-1.5891126
0.29829794,-9.891831,-1.3555753,-3.9762368
-0.4219908,-7.9921823,-0.34283698,-0.34675312
2.5637357,-9.489162,-1.0267581,-3.6059709
-3.0972137,-9.728597,-8.16077,-3.329559
0.19170968,-0.468904,0.35484666,0.010955027
0.16482751,-0.4237793,0.33859712,0.06374165
0.19456448,-0.5857593,0.2881337,0.0295115
0.19980529,-0.39045322,0.33386454,0.097083524
2.8614864,-3.99833,2.9216216,0.30737644
0.31721345,-0.36021766,0.33293504,0.027866151
0.3103418,-0.5349085,0.43451026,0.0331703
0.31358284,-0.22517404,0.32047144,-0.005474273
0.345904,-0.35936406,0.24685591,0.043735113
