"idx_epoch : 0, loss_pre : 0.004323792643845081, loss_aft : 0.00560567295178771, dif : 0.0012818803079426289"
76,2,0,77,False
77,2,0,78,False
78,2,0,79,False
85,3,0,76,False
71,3,0,62,False
71,3,0,62,False
62,1,0,71,False
78,2,0,79,False
79,2,0,80,False
62,1,0,71,False
62,1,0,71,False
78,3,0,69,False
77,2,0,78,False
62,1,0,71,False
79,2,0,80,False
71,3,0,62,False
78,2,0,79,False
77,0,0,76,False
76,3,0,67,False
68,2,0,69,False
71,3,0,62,False
71,1,0,80,False
71,3,0,62,False
79,2,0,80,False
85,3,0,76,False
71,2,-10,72,True
77,2,0,78,False
62,1,0,71,False
71,3,0,62,False
78,0,0,77,False
46,3,0,37,False
79,0,0,78,False
70,2,0,71,False
77,2,0,78,False
62,1,0,71,False
62,1,0,71,False
66,1,0,75,False
62,1,0,71,False
62,1,0,71,False
85,3,0,76,False
62,1,0,71,False
46,3,0,37,False
78,2,0,79,False
76,2,0,77,False
78,2,0,79,False
79,0,0,78,False
68,2,0,69,False
62,1,0,71,False
62,1,0,71,False
78,2,0,79,False
66,2,0,67,False
71,0,0,70,False
71,3,0,62,False
69,2,0,70,False
78,2,0,79,False
77,2,0,78,False
79,0,0,78,False
78,1,-10,87,True
71,3,0,62,False
75,3,0,66,False
80,3,0,71,False
66,2,0,67,False
75,3,0,66,False
71,3,0,62,False
79,2,0,80,False
79,2,0,80,False
78,2,0,79,False
62,1,0,71,False
70,1,0,79,False
79,2,0,80,False
62,1,0,71,False
71,3,0,62,False
70,1,0,79,False
62,1,0,71,False
79,3,0,70,False
78,2,0,79,False
80,3,0,71,False
71,3,0,62,False
71,3,0,62,False
77,2,0,78,False
77,0,0,76,False
77,1,-10,86,True
78,2,0,79,False
62,1,0,71,False
71,3,0,62,False
75,3,0,66,False
85,3,0,76,False
71,1,0,80,False
85,3,0,76,False
78,3,0,69,False
77,2,0,78,False
76,0,0,75,False
71,3,0,62,False
76,2,0,77,False
78,0,0,77,False
77,2,0,78,False
78,2,0,79,False
85,3,0,76,False
79,2,0,80,False
78,2,0,79,False
66,1,0,75,False
71,3,0,62,False
85,3,0,76,False
62,1,0,71,False
65,2,0,66,False
