"idx_epoch : 0, loss_pre : 0.0947653204202652, loss_aft : 0.08729763329029083, dif : -0.007467687129974365"
73,0,0,72,False
85,3,0,76,False
78,3,0,69,False
67,2,0,68,False
79,2,0,80,False
85,3,0,76,False
68,0,0,67,False
76,3,0,67,False
50,3,0,41,False
67,0,0,66,False
67,0,0,66,False
75,3,0,66,False
76,3,0,67,False
66,3,0,57,False
66,2,0,67,False
67,0,0,66,False
77,0,0,76,False
67,0,0,66,False
61,1,0,70,False
78,3,0,69,False
66,2,0,67,False
67,2,0,68,False
85,3,0,76,False
76,1,-10,85,True
67,0,0,66,False
66,1,0,75,False
78,2,0,79,False
68,2,0,69,False
76,3,0,67,False
76,2,0,77,False
73,2,0,74,False
85,3,0,76,False
66,3,0,57,False
61,1,0,70,False
59,1,0,68,False
67,0,0,66,False
76,3,0,67,False
70,3,0,61,False
74,3,0,65,False
76,1,-10,85,True
66,2,0,67,False
68,0,0,67,False
67,2,0,68,False
76,3,0,67,False
85,3,0,76,False
66,1,0,75,False
76,3,0,67,False
79,3,0,70,False
76,3,0,67,False
85,3,0,76,False
76,1,-10,85,True
85,3,0,76,False
76,3,0,67,False
73,0,0,72,False
74,0,0,73,False
63,2,0,64,False
77,3,0,68,False
67,1,0,76,False
67,1,0,76,False
76,3,0,67,False
79,3,0,70,False
76,1,-10,85,True
66,2,0,67,False
63,0,-10,62,True
85,3,0,76,False
68,0,0,67,False
63,3,0,54,False
78,2,0,79,False
67,2,0,68,False
76,1,-10,85,True
65,2,0,66,False
66,2,0,67,False
80,1,-10,89,True
76,1,-10,85,True
74,1,-10,83,True
74,0,0,73,False
76,1,-10,85,True
67,3,-10,58,True
67,2,0,68,False
74,2,0,75,False
77,1,-10,86,True
69,3,-10,60,True
76,3,0,67,False
67,0,0,66,False
76,3,0,67,False
73,2,0,74,False
66,0,0,65,False
67,2,0,68,False
66,2,0,67,False
67,0,0,66,False
75,0,0,74,False
66,2,0,67,False
67,0,0,66,False
72,1,-10,81,True
74,0,0,73,False
85,3,0,76,False
50,3,0,41,False
75,3,0,66,False
67,0,0,66,False
73,0,0,72,False
67,0,0,66,False
74,0,0,73,False
70,3,0,61,False
76,0,0,75,False
66,2,0,67,False
61,1,0,70,False
68,0,0,67,False
66,2,0,67,False
70,0,0,69,False
74,0,0,73,False
68,1,0,77,False
67,2,0,68,False
65,2,0,66,False
75,0,0,74,False
80,0,0,79,False
76,1,-10,85,True
66,0,0,65,False
66,2,0,67,False
85,3,0,76,False
66,2,0,67,False
79,0,0,78,False
66,2,0,67,False
68,0,0,67,False
76,0,0,75,False
67,0,0,66,False
76,3,0,67,False
76,0,0,75,False
78,2,0,79,False

"idx_epoch : 1, loss_pre : 0.06820916384458542, loss_aft : 0.0683269277215004, dif : 0.00011776387691497803"
62,1,0,71,False
70,1,0,79,False
63,2,0,64,False
75,1,-10,84,True
74,0,0,73,False
67,2,0,68,False
75,3,0,66,False
85,3,0,76,False
64,0,0,63,False
76,3,0,67,False
66,3,0,57,False
68,0,0,67,False
77,0,0,76,False
85,3,0,76,False
85,3,0,76,False
76,1,-10,85,True
76,3,0,67,False
85,3,0,76,False
50,2,-10,51,True
76,0,0,75,False
76,3,0,67,False
77,2,0,78,False
67,2,0,68,False
73,0,0,72,False
76,2,0,77,False
85,3,0,76,False
76,3,0,67,False
54,0,-10,53,True
75,2,0,76,False
67,0,0,66,False
85,3,0,76,False
76,0,0,75,False
68,0,0,67,False
76,2,0,77,False
74,1,-10,83,True
57,1,0,66,False
73,3,0,64,False
75,1,-10,84,True
55,2,-10,56,True
62,1,0,71,False
75,2,0,76,False
85,3,0,76,False
79,3,0,70,False
66,2,0,67,False
76,3,0,67,False
72,3,0,63,False
67,1,0,76,False
59,1,0,68,False
76,3,0,67,False
68,3,0,59,False
63,2,0,64,False
68,0,0,67,False
61,1,0,70,False
85,3,0,76,False
74,1,-10,83,True
67,0,0,66,False
67,0,0,66,False
70,1,0,79,False
68,0,0,67,False
67,0,0,66,False
76,3,0,67,False
85,3,0,76,False
70,3,0,61,False
67,0,0,66,False
76,3,0,67,False
85,3,0,76,False
