"idx_epoch : 0, loss_pre : 0.11399880051612854, loss_aft : 0.08618485927581787, dif : -0.02781394124031067"
62,1,0,71,False
85,3,0,76,False
62,0,0,61,False
80,0,0,79,False
71,3,0,62,False
79,2,0,80,False
79,0,0,78,False
78,2,0,79,False
77,2,0,78,False
79,0,0,78,False
79,0,0,78,False
76,2,0,77,False
80,0,0,79,False
71,3,0,62,False
79,0,0,78,False
71,3,0,62,False
74,3,0,65,False
67,2,0,68,False
61,3,0,52,False
71,3,0,62,False
78,2,0,79,False
71,3,0,62,False
79,0,0,78,False
71,3,0,62,False
75,3,0,66,False
71,3,0,62,False
77,2,0,78,False
78,2,0,79,False
62,1,0,71,False
77,1,-10,86,True
71,3,0,62,False
78,2,0,79,False
62,1,0,71,False
79,0,0,78,False
78,2,0,79,False
79,0,0,78,False
79,1,-10,88,True
62,1,0,71,False
85,3,0,76,False
71,3,0,62,False
76,2,0,77,False
79,0,0,78,False
71,3,0,62,False
78,2,0,79,False
78,2,0,79,False
71,3,0,62,False
79,0,0,78,False
71,3,0,62,False
70,1,0,79,False
79,0,0,78,False
79,2,0,80,False
78,2,0,79,False
80,3,0,71,False
74,3,0,65,False
78,2,0,79,False
80,0,0,79,False
79,2,0,80,False
71,3,0,62,False
78,2,0,79,False
69,2,0,70,False
78,2,0,79,False
80,3,0,71,False
79,2,0,80,False
79,0,0,78,False
80,0,0,79,False
71,3,0,62,False
79,0,0,78,False
77,2,0,78,False
62,1,0,71,False
76,2,0,77,False
80,0,0,79,False
79,0,0,78,False
78,2,0,79,False
76,2,0,77,False
79,0,0,78,False
69,2,0,70,False
71,3,0,62,False
78,2,0,79,False
79,0,0,78,False
76,2,0,77,False
71,2,-10,72,True
62,1,0,71,False
62,1,0,71,False
68,0,0,67,False
85,3,0,76,False
85,3,0,76,False
62,1,0,71,False
79,1,-10,88,True
62,1,0,71,False
71,3,0,62,False
79,0,0,78,False
62,1,0,71,False
78,2,0,79,False
77,2,0,78,False
68,0,0,67,False
71,3,0,62,False
77,2,0,78,False
79,0,0,78,False
78,2,0,79,False
71,3,0,62,False
78,2,0,79,False
79,0,0,78,False
71,3,0,62,False
79,0,0,78,False
71,3,0,62,False
79,2,0,80,False
79,2,0,80,False
79,1,-10,88,True
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
62,1,0,71,False
62,1,0,71,False
79,2,0,80,False
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
62,1,0,71,False
79,0,0,78,False
70,0,0,69,False
62,1,0,71,False
78,2,0,79,False
78,2,0,79,False
79,2,0,80,False
79,2,0,80,False
79,0,0,78,False
66,0,0,65,False
71,3,0,62,False

"idx_epoch : 1, loss_pre : 0.07600105553865433, loss_aft : 0.12205302715301514, dif : 0.04605197161436081"
79,2,0,80,False
62,1,0,71,False
71,3,0,62,False
71,3,0,62,False
78,2,0,79,False
76,2,0,77,False
79,0,0,78,False
78,2,0,79,False
62,1,0,71,False
70,1,0,79,False
62,1,0,71,False
69,3,-10,60,True
78,2,0,79,False
79,0,0,78,False
77,2,0,78,False
79,2,0,80,False
71,3,0,62,False
71,3,0,62,False
78,2,0,79,False
78,2,0,79,False
78,2,0,79,False
78,2,0,79,False
65,2,0,66,False
32,3,0,23,False
62,1,0,71,False
76,2,0,77,False
79,0,0,78,False
78,2,0,79,False
79,0,0,78,False
62,1,0,71,False
71,3,0,62,False
79,0,0,78,False
79,0,0,78,False
71,3,0,62,False
62,1,0,71,False
71,3,0,62,False
80,0,0,79,False
79,0,0,78,False
79,0,0,78,False
79,0,0,78,False
66,3,0,57,False
78,2,0,79,False
79,0,0,78,False
79,0,0,78,False
79,0,0,78,False
79,0,0,78,False
71,3,0,62,False
78,2,0,79,False
85,3,0,76,False
78,2,0,79,False
85,3,0,76,False
48,3,0,39,False
62,1,0,71,False
78,2,0,79,False
79,2,0,80,False
78,2,0,79,False
78,2,0,79,False
71,0,0,70,False
79,0,0,78,False
78,2,0,79,False
71,3,0,62,False
80,3,0,71,False
79,0,0,78,False
79,0,0,78,False
62,1,0,71,False
79,2,0,80,False
78,2,0,79,False
78,2,0,79,False
79,2,0,80,False
62,1,0,71,False
62,1,0,71,False
79,2,0,80,False
80,3,0,71,False
79,0,0,78,False
79,0,0,78,False
62,1,0,71,False
79,2,0,80,False
85,3,0,76,False
78,2,0,79,False
80,0,0,79,False
62,1,0,71,False
79,0,0,78,False
77,2,0,78,False
79,0,0,78,False
71,1,0,80,False
79,0,0,78,False
78,2,0,79,False
67,2,0,68,False
78,2,0,79,False
71,3,0,62,False
62,1,0,71,False
76,2,0,77,False
78,2,0,79,False
79,0,0,78,False
62,1,0,71,False
79,0,0,78,False
67,2,0,68,False
62,1,0,71,False
70,2,0,71,False
78,2,0,79,False
71,3,0,62,False
77,2,0,78,False
71,3,0,62,False
78,2,0,79,False
80,0,0,79,False
79,0,0,78,False
79,0,0,78,False
80,0,0,79,False
66,1,0,75,False
78,2,0,79,False
65,1,0,74,False
79,2,0,80,False
71,3,0,62,False
79,0,0,78,False
79,0,0,78,False
78,2,0,79,False
39,1,0,48,False
79,0,0,78,False
76,2,0,77,False
79,0,0,78,False
79,2,0,80,False
79,2,0,80,False
78,2,0,79,False
79,0,0,78,False
85,3,0,76,False
79,0,0,78,False
61,1,0,70,False
77,2,0,78,False

"idx_epoch : 2, loss_pre : 0.11017785966396332, loss_aft : 0.13584062457084656, dif : 0.02566276490688324"
79,2,0,80,False
79,1,-10,88,True
80,0,0,79,False
62,1,0,71,False
23,1,0,32,False
79,0,0,78,False
78,2,0,79,False
71,3,0,62,False
62,0,0,61,False
62,1,0,71,False
71,3,0,62,False
79,0,0,78,False
62,1,0,71,False
71,3,0,62,False
78,2,0,79,False
79,0,0,78,False
80,0,0,79,False
71,3,0,62,False
80,0,0,79,False
78,2,0,79,False
78,2,0,79,False
79,2,0,80,False
74,3,0,65,False
71,3,0,62,False
78,2,0,79,False
62,1,0,71,False
79,2,0,80,False
80,0,0,79,False
78,2,0,79,False
79,0,0,78,False
80,0,0,79,False
79,0,0,78,False
85,3,0,76,False
71,3,0,62,False
62,1,0,71,False
62,1,0,71,False
80,0,0,79,False
71,3,0,62,False
78,2,0,79,False
71,1,0,80,False
79,0,0,78,False
79,2,0,80,False
62,1,0,71,False
77,2,0,78,False
71,3,0,62,False
78,2,0,79,False
79,0,0,78,False
79,0,0,78,False
79,0,0,78,False
79,0,0,78,False
79,2,0,80,False
80,0,0,79,False
62,1,0,71,False
71,3,0,62,False
78,2,0,79,False
79,2,0,80,False
78,2,0,79,False
80,0,0,79,False
79,0,0,78,False
61,1,0,70,False
48,3,0,39,False
80,0,0,79,False
79,2,0,80,False
79,2,0,80,False
85,3,0,76,False
80,0,0,79,False
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
71,3,0,62,False
85,3,0,76,False
79,0,0,78,False
79,2,0,80,False
79,2,0,80,False
66,1,0,75,False
78,2,0,79,False
77,2,0,78,False
62,1,0,71,False
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
79,0,0,78,False
62,0,0,61,False
71,3,0,62,False
71,3,0,62,False
70,1,0,79,False
79,0,0,78,False
62,1,0,71,False
79,0,0,78,False
80,3,0,71,False
78,2,0,79,False
71,3,0,62,False
80,0,0,79,False
79,0,0,78,False
71,3,0,62,False
62,1,0,71,False
71,3,0,62,False
85,3,0,76,False
78,2,0,79,False
71,3,0,62,False
79,0,0,78,False
78,2,0,79,False
62,1,0,71,False
80,0,0,79,False
71,3,0,62,False
62,1,0,71,False
80,0,0,79,False
78,2,0,79,False
79,2,0,80,False
62,1,0,71,False
79,0,0,78,False
79,0,0,78,False
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
79,0,0,78,False
79,0,0,78,False
62,1,0,71,False
78,2,0,79,False
80,3,0,71,False
62,2,-10,63,True
78,2,0,79,False
78,2,0,79,False
80,0,0,79,False
79,2,0,80,False
78,0,0,77,False
85,3,0,76,False
62,1,0,71,False

"idx_epoch : 3, loss_pre : 0.08457852154970169, loss_aft : 0.10402315855026245, dif : 0.01944463700056076"
62,1,0,71,False
78,2,0,79,False
80,0,0,79,False
62,1,0,71,False
79,0,0,78,False
79,2,0,80,False
80,3,0,71,False
62,1,0,71,False
71,3,0,62,False
80,0,0,79,False
79,0,0,78,False
78,2,0,79,False
78,2,0,79,False
79,0,0,78,False
62,1,0,71,False
71,3,0,62,False
77,2,0,78,False
78,2,0,79,False
78,3,0,69,False
77,2,0,78,False
62,1,0,71,False
62,1,0,71,False
78,2,0,79,False
78,2,0,79,False
79,0,0,78,False
78,2,0,79,False
62,2,-10,63,True
62,1,0,71,False
79,2,0,80,False
