"idx_epoch : 0, loss_pre : 0.03783106803894043, loss_aft : 0.041536398231983185, dif : 0.003705330193042755"
73,3,0,64,False
76,2,0,77,False
52,3,0,43,False
77,0,0,76,False
68,2,0,69,False
64,1,0,73,False
30,3,0,21,False
76,2,0,77,False
69,0,0,68,False
41,1,0,50,False
77,2,0,78,False
52,3,0,43,False
72,3,0,63,False
69,3,-10,60,True
52,3,0,43,False
61,3,0,52,False
77,0,0,76,False
59,1,0,68,False
59,3,0,50,False
77,0,0,76,False
77,0,0,76,False
73,0,0,72,False
65,0,0,64,False
68,1,0,77,False
69,1,0,78,False
43,0,-10,42,True
76,2,0,77,False
73,3,0,64,False
64,1,0,73,False
52,3,0,43,False
73,3,0,64,False
65,0,0,64,False
64,1,0,73,False
77,0,0,76,False
46,3,0,37,False
73,3,0,64,False
69,0,0,68,False
50,3,0,41,False
72,3,0,63,False
61,1,0,70,False
41,1,0,50,False
76,2,0,77,False
85,3,0,76,False
73,1,-10,82,True
52,3,0,43,False
77,3,0,68,False
37,1,0,46,False
54,1,0,63,False
85,3,0,76,False
32,3,0,23,False
68,2,0,69,False
73,3,0,64,False
76,2,0,77,False
37,0,-10,36,True
74,3,0,65,False
50,3,0,41,False
67,2,0,68,False
75,0,0,74,False
68,2,0,69,False
69,2,0,70,False
73,0,0,72,False
64,1,0,73,False
67,2,0,68,False
23,0,0,22,False
68,2,0,69,False
77,0,0,76,False
76,2,0,77,False
65,3,-10,56,True
85,3,0,76,False
76,2,0,77,False
76,2,0,77,False
77,3,0,68,False
76,0,0,75,False
77,0,0,76,False
16,2,0,17,False
52,3,0,43,False
50,3,0,41,False
67,2,0,68,False
43,1,0,52,False
77,0,0,76,False
68,2,0,69,False
85,3,0,76,False
77,0,0,76,False
78,0,0,77,False
61,3,0,52,False
64,1,0,73,False
69,2,0,70,False
73,3,0,64,False
76,2,0,77,False
52,3,0,43,False
63,0,-10,62,True
77,0,0,76,False
77,0,0,76,False
50,3,0,41,False
17,0,0,16,False
75,3,0,66,False
65,0,0,64,False
52,3,0,43,False
23,0,0,22,False
50,3,0,41,False
52,3,0,43,False
50,3,0,41,False
52,3,0,43,False
68,2,0,69,False
41,1,0,50,False
77,0,0,76,False
65,0,0,64,False
69,0,0,68,False
70,3,0,61,False
63,0,-10,62,True
67,2,0,68,False
50,3,0,41,False
52,3,0,43,False
50,3,0,41,False
68,2,0,69,False
63,1,0,72,False
72,3,0,63,False
77,0,0,76,False
70,3,0,61,False
77,2,0,78,False
52,3,0,43,False
63,2,0,64,False
77,0,0,76,False
76,2,0,77,False
55,3,0,46,False
76,3,0,67,False
69,0,0,68,False
68,2,0,69,False

"idx_epoch : 1, loss_pre : 0.0717415064573288, loss_aft : 0.0656723827123642, dif : -0.0060691237449646"
76,2,0,77,False
64,1,0,73,False
61,3,0,52,False
61,0,-10,60,True
52,3,0,43,False
69,0,0,68,False
85,3,0,76,False
52,3,0,43,False
76,2,0,77,False
67,2,0,68,False
68,2,0,69,False
43,1,0,52,False
77,0,0,76,False
64,1,0,73,False
41,1,0,50,False
73,2,0,74,False
46,3,0,37,False
73,3,0,64,False
64,2,0,65,False
69,0,0,68,False
64,2,0,65,False
43,3,0,34,False
41,1,0,50,False
52,3,0,43,False
76,0,0,75,False
64,1,0,73,False
77,0,0,76,False
77,2,0,78,False
76,2,0,77,False
73,3,0,64,False
64,1,0,73,False
76,2,0,77,False
76,0,0,75,False
73,3,0,64,False
41,1,0,50,False
73,3,0,64,False
55,3,0,46,False
73,3,0,64,False
64,1,0,73,False
64,0,0,63,False
85,3,0,76,False
70,3,0,61,False
65,2,0,66,False
41,1,0,50,False
54,1,0,63,False
64,1,0,73,False
85,3,0,76,False
54,1,0,63,False
73,2,0,74,False
73,3,0,64,False
68,2,0,69,False
64,1,0,73,False
50,3,0,41,False
59,3,0,50,False
37,1,0,46,False
77,3,0,68,False
76,3,0,67,False
77,0,0,76,False
41,1,0,50,False
77,0,0,76,False
50,3,0,41,False
50,3,0,41,False
69,0,0,68,False
59,3,0,50,False
52,3,0,43,False
50,3,0,41,False
77,0,0,76,False
52,3,0,43,False
43,1,0,52,False
43,1,0,52,False
54,0,-10,53,True
21,1,0,30,False
69,2,0,70,False
85,3,0,76,False
64,1,0,73,False
17,0,0,16,False
52,0,-10,51,True
