"idx_epoch : 0, loss_pre : 0.06215699017047882, loss_aft : 0.0841514989733696, dif : 0.021994508802890778"
79,0,0,78,False
70,2,0,71,False
76,2,0,77,False
79,0,0,78,False
78,2,0,79,False
77,2,0,78,False
70,1,0,79,False
78,2,0,79,False
79,0,0,78,False
71,1,0,80,False
71,3,0,62,False
79,2,0,80,False
71,3,0,62,False
85,3,0,76,False
85,3,0,76,False
78,2,0,79,False
79,0,0,78,False
77,2,0,78,False
79,0,0,78,False
62,1,0,71,False
79,0,0,78,False
77,2,0,78,False
68,3,0,59,False
85,3,0,76,False
71,2,-10,72,True
71,3,0,62,False
80,0,0,79,False
62,1,0,71,False
80,0,0,79,False
74,3,0,65,False
78,2,0,79,False
71,3,0,62,False
79,0,0,78,False
77,3,0,68,False
78,2,0,79,False
78,2,0,79,False
79,0,0,78,False
78,2,0,79,False
78,2,0,79,False
62,3,-10,53,True
78,3,0,69,False
71,3,0,62,False
71,3,0,62,False
71,3,0,62,False
79,0,0,78,False
78,2,0,79,False
80,3,0,71,False
78,2,0,79,False
79,2,0,80,False
77,0,0,76,False
79,0,0,78,False
78,2,0,79,False
76,3,0,67,False
62,1,0,71,False
76,2,0,77,False
71,3,0,62,False
85,3,0,76,False
62,1,0,71,False
71,3,0,62,False
79,0,0,78,False
71,3,0,62,False
78,1,-10,87,True
76,1,-10,85,True
71,3,0,62,False
79,0,0,78,False
62,1,0,71,False
80,3,0,71,False
62,1,0,71,False
71,3,0,62,False
76,2,0,77,False
79,0,0,78,False
80,3,0,71,False
71,3,0,62,False
85,3,0,76,False
79,0,0,78,False
80,3,0,71,False
62,1,0,71,False
74,0,0,73,False
85,3,0,76,False
78,2,0,79,False
62,3,-10,53,True
79,0,0,78,False
71,3,0,62,False
85,3,0,76,False
79,0,0,78,False
78,2,0,79,False
71,2,-10,72,True
71,3,0,62,False
74,3,0,65,False
71,3,0,62,False
62,1,0,71,False
79,0,0,78,False
62,1,0,71,False
71,1,0,80,False
78,2,0,79,False
79,2,0,80,False
79,0,0,78,False
79,0,0,78,False
85,3,0,76,False
78,2,0,79,False
78,2,0,79,False
71,3,0,62,False
62,1,0,71,False
78,3,0,69,False
78,2,0,79,False
78,2,0,79,False
62,1,0,71,False
79,0,0,78,False
78,2,0,79,False
85,3,0,76,False
76,2,0,77,False
80,3,0,71,False
76,2,0,77,False
78,2,0,79,False
71,3,0,62,False
79,0,0,78,False
62,1,0,71,False
78,2,0,79,False
65,1,0,74,False
62,1,0,71,False
62,1,0,71,False
71,1,0,80,False
78,2,0,79,False
80,2,-10,81,True
78,2,0,79,False
62,1,0,71,False
