items
"['H', 'J']"
"['I', 'J']"
"['I', 'J']"
"['G', 'J']"
"['F', 'J']"
"['G', 'J']"
"['I', 'J']"
"['G', 'J']"
"['F', 'J']"
"['I', 'J']"
"['I', 'J']"
"['F', 'J']"
"['H', 'J']"
"['I', 'J']"
"['G', 'J']"
"['G', 'J']"
"['F', 'J']"
"['G', 'J']"
"['E', 'J']"
"['I', 'J']"
"['I', 'J']"
"['H', 'J']"
"['H', 'J']"
"['H', 'J']"
"['I', 'J']"
"['F', 'J']"
"['I', 'J']"
"['I', 'J']"
"['F', 'J']"
"['G', 'J']"
"['G', 'J']"
"['H', 'J']"
"['H', 'J']"
"['H', 'J']"
"['H', 'J']"
"['E', 'J']"
"['D', 'J']"
"['H', 'J']"
"['E', 'J']"
"['I', 'J']"
"['I', 'J']"
"['H', 'J']"
"['H', 'J']"
"['I', 'J']"
"['E', 'J']"
"['F', 'J']"
"['I', 'J']"
"['I', 'J']"
"['I', 'J']"
"['E', 'J']"
"['G', 'J']"
"['D', 'J']"
"['F', 'J']"
"['I', 'J']"
"['D', 'J']"
"['H', 'J']"
"['G', 'J']"
"['F', 'J']"
"['D', 'J']"
"['H', 'J']"
"['G', 'J']"
"['I', 'J']"
"['H', 'J']"
"['I', 'J']"
"['F', 'J']"
"['G', 'J']"
"['I', 'J']"
"['I', 'J']"
"['H', 'J']"
"['I', 'J']"
"['I', 'J']"
"['G', 'J']"
"['H', 'J']"
"['G', 'J']"
"['G', 'J']"
"['H', 'J']"
"['I', 'J']"
"['H', 'J']"
"['I', 'J']"
"['H', 'J']"
"['I', 'J']"
"['G', 'J']"
"['I', 'J']"
"['C', 'J']"
"['H', 'J']"
"['H', 'J']"
"['G', 'J']"
"['I', 'J']"
"['F', 'J']"
"['F', 'J']"
"['I', 'J']"
"['I', 'J']"
"['H', 'J']"
"['I', 'J']"
"['I', 'J']"
"['D', 'J']"
"['I', 'J']"
"['I', 'J']"
"['E', 'J']"
"['E', 'J']"
"['G', 'J']"
