items
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['C', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['B', 'F']"
"['D', 'F']"
"['B', 'F']"
"['C', 'F']"
"['C', 'F']"
"['B', 'F']"
"['D', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['C', 'F']"
"['D', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['C', 'F']"
"['C', 'F']"
"['D', 'F']"
"['B', 'F']"
"['E', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['C', 'F']"
"['D', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['A', 'F']"
"['C', 'F']"
"['E', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['C', 'F']"
"['D', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['A', 'F']"
"['D', 'F']"
"['E', 'F']"
"['E', 'F']"
"['D', 'F']"
"['D', 'F']"
"['C', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['B', 'F']"
"['B', 'F']"
"['C', 'F']"
"['B', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['B', 'F']"
"['A', 'F']"
"['E', 'F']"
"['E', 'F']"
"['A', 'F']"
"['A', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['B', 'F']"
"['D', 'F']"
"['C', 'F']"
"['E', 'F']"
"['C', 'F']"
"['B', 'F']"
"['D', 'F']"
"['B', 'F']"
"['E', 'F']"
"['D', 'F']"
"['C', 'F']"
"['B', 'F']"
"['E', 'F']"
"['D', 'F']"
"['B', 'F']"
"['D', 'F']"
"['B', 'F']"
"['C', 'F']"
"['E', 'F']"
"['B', 'F']"
"['A', 'F']"
"['E', 'F']"
"['B', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['E', 'F']"
"['B', 'F']"
"['D', 'F']"
"['E', 'F']"
"['B', 'F']"
"['D', 'F']"
"['D', 'F']"
"['E', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['C', 'F']"
"['E', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['B', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['E', 'F']"
"['B', 'F']"
"['D', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['C', 'F']"
"['C', 'F']"
"['E', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['D', 'F']"
"['C', 'F']"
"['D', 'F']"
"['C', 'F']"
"['E', 'F']"
"['C', 'F']"
"['D', 'F']"
"['E', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['D', 'F']"
"['B', 'F']"
"['D', 'F']"
"['B', 'F']"
"['C', 'F']"
"['E', 'F']"
"['C', 'F']"
"['C', 'F']"
"['D', 'F']"
"['D', 'F']"
"['C', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['A', 'F']"
"['A', 'F']"
"['E', 'F']"
"['C', 'F']"
"['A', 'F']"
"['E', 'F']"
"['A', 'F']"
"['D', 'F']"
"['D', 'F']"
"['D', 'F']"
"['C', 'F']"
"['E', 'F']"
"['D', 'F']"
"['C', 'F']"
"['D', 'F']"
"['A', 'F']"
"['D', 'F']"
"['B', 'F']"
"['B', 'F']"
"['D', 'F']"
"['E', 'F']"
"['E', 'F']"
"['B', 'F']"
"['E', 'F']"
"['D', 'F']"
"['E', 'F']"
"['C', 'F']"
"['A', 'F']"
"['D', 'F']"
"['E', 'F']"
"['A', 'F']"
"['C', 'F']"
"['B', 'F']"
"['E', 'F']"
"['C', 'F']"
