items
"['D', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['E', 'H']"
"['D', 'H']"
"['G', 'H']"
"['F', 'H']"
"['E', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['E', 'H']"
"['E', 'H']"
"['F', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['D', 'H']"
"['D', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['C', 'H']"
"['F', 'H']"
"['F', 'H']"
"['F', 'H']"
"['G', 'H']"
"['F', 'H']"
"['C', 'H']"
"['F', 'H']"
"['D', 'H']"
"['F', 'H']"
"['G', 'H']"
"['E', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['C', 'H']"
"['B', 'H']"
"['F', 'H']"
"['G', 'H']"
"['D', 'H']"
"['E', 'H']"
"['B', 'H']"
"['B', 'H']"
"['G', 'H']"
"['F', 'H']"
"['D', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['E', 'H']"
"['B', 'H']"
"['B', 'H']"
"['D', 'H']"
"['G', 'H']"
"['D', 'H']"
"['F', 'H']"
"['B', 'H']"
"['G', 'H']"
"['D', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['C', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['D', 'H']"
"['B', 'H']"
"['F', 'H']"
"['C', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['C', 'H']"
"['G', 'H']"
"['E', 'H']"
"['C', 'H']"
"['F', 'H']"
"['F', 'H']"
"['F', 'H']"
"['B', 'H']"
"['D', 'H']"
"['G', 'H']"
"['G', 'H']"
"['E', 'H']"
"['E', 'H']"
"['E', 'H']"
"['G', 'H']"
"['C', 'H']"
"['A', 'H']"
"['A', 'H']"
"['D', 'H']"
"['E', 'H']"
"['F', 'H']"
"['E', 'H']"
"['G', 'H']"
"['F', 'H']"
"['G', 'H']"
"['C', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['F', 'H']"
"['F', 'H']"
"['G', 'H']"
"['F', 'H']"
"['F', 'H']"
"['F', 'H']"
"['E', 'H']"
"['D', 'H']"
"['G', 'H']"
"['F', 'H']"
"['E', 'H']"
"['E', 'H']"
"['G', 'H']"
"['E', 'H']"
"['B', 'H']"
"['F', 'H']"
"['G', 'H']"
"['B', 'H']"
"['F', 'H']"
"['G', 'H']"
"['G', 'H']"
"['F', 'H']"
"['E', 'H']"
"['G', 'H']"
"['G', 'H']"
"['G', 'H']"
"['C', 'H']"
"['C', 'H']"
"['G', 'H']"
"['F', 'H']"
"['D', 'H']"
"['G', 'H']"
"['F', 'H']"
"['C', 'H']"
"['E', 'H']"
"['E', 'H']"
"['G', 'H']"
"['D', 'H']"
"['F', 'H']"
"['G', 'H']"
"['E', 'H']"
"['G', 'H']"
"['C', 'H']"
"['E', 'H']"
"['G', 'H']"
"['G', 'H']"
"['E', 'H']"
"['E', 'H']"
